page,eng,twi
355,Omanhene's Tribunal,Omanhene
355,Ohene's Tribunal,Ohene
355,Odikro's Tribunal,Odikro
355,judicial department of the Okyeman (State) Council,Okyeman
355,head of family,Obusuapanin
355,Fetish Oath,Duabo
355,A Chief's Personal Oath,Brepo
355,A Chief's Personal Oath,Nhyira
355,National Oath,Okyenhene Ntam
355,invoking the penal wrath of a Fetish on one's own life,dinse
355,invoking the penal wrath of a Fetish on the life of another person,bo obidua
355,striking (with) wood,bo dua
356,The three great Oaths,Ntankɛseɛ mmiɛnsa
356,A forbidden oath formula,Tram Kese
357,Fetish curse,
357,Fetish oath,
357,"Anokye Fetish, take thou away the curse",Anokye Kɔkɔtwea
357,National Oath,
357,Chief's court,
357,Pacification money,
357,Stool,
358,fetish oath,
358,Ancestral Stool Worship,
358,Hereditary Stool,Akonnuatuntum
358,associate members of the order of Stool Worship,Nkrafo
359,lesser stools,Nkonnua-wa
359,fetish oath,Duabo
359,Chief's personal oath,Brepo
359,Chief's personal oath,Nhyira
359,invoking fetish on one's own life,di nse
360,Chief's oath,
360,solemn (palm leaves) oath,brepɔ
360,Linguist,Okyeame
360,the knot of palm leaf,brepɔ
361,the oath of Solemn palm leaf,Brɛpɔ
361,tie the knot of palm leaf,bo brɛpɔ
361,wave away,hugya
361,direct brɛpɔ,Asita
361,sworn in the bold direct manner,sii Asita
361,red oath,Ntamkɔkɔ
361,bumped his head against the wall,ode ne ti apem dan
361,to bless,Hyira
361,blessedness,Nhyira
361,step or walk boldly,Si Asita
362,Akan oath,Brepo
362,Superior chief,Ohene
362,Superior chief,Omanhene
362,Soul guardians,Nkrafo
362,Soul,Kra
363,A chief's personal oath,Brɛpo
363,The personal oath of a private person,dua-bo
363,A type of oath,Ntamkoko
363,A minor chief or village head,Odikro
363,A divisional chief,Ohene
363,A paramount chief,Omanhene
364,Brepo oath,Brɛpɔ
364,persons under torture,atopre
364,National Oath,Okyenhene Ntam
364,National Oath of Akyem Abuakwa,Wukuda nè Kwanyako
365,A special celebration held every six weeks on a Wednesday,Awukudae
365,National Oath,Ntankeseɛ Mmiensa
365,Omanhene's Oath,
365,Wukuda nè Kwanyako oath,Wukuda nè Kwanyako
365,National Oath of the State of Akyem Abuakwa,
365,A method of commencing an action at the tribunal,Ntamkekã
365,A method of commencing an action at the tribunal,Ntamkãguso
365,A method of commencing an action at the tribunal,Ntamto
366,National Oath,
366,Wukuda and Kwanyako oath,Wukuda ne Kwanyako ntam
366,sworn oath severally,ke ka ntam
366,oath prisoners,
366,State messengers,Nhenkwa
366,oath reporting fee,Apasobode
366,oath reporting fee (minimum),domafa
366,oath reporting fee (high),osua ne doma
367,National Oath,
367,Ofori Stool,
367,Odikro,Odikro
367,Ohene,Ohene
367,Omanhene,Omanhene
367,Ntamsuso,Ntamsuso
367,State Messenger,Ahenkwa
368,Wukuda oath,Wukuda
368,Kwanyako oath,Kwanyako
368,Chief,Ohene
368,Paramount Chief,Omanhene
368,Sworn on or against,ntam agu ... so
368,Oath prisoners,
368,Ntamkeka oath,Ntamkeka
368,Violation of oath,Ntamto
369,Procedure by Summons,Fre wo mpanin anim
369,called the other party before elders,wafre no wo mpanin anim
369,head-of-family,Obusua-panin
369,deciding a cause,di asem
369,investigating a cause,bo nkuro
369,Arbitrators,Baguafo
369,Arbitrators (short form),Bagua
369,Elders,Mpaninfo
369,place of palaver,Asenii
370,public assembly of chairs,Baguam
370,head-of-family,Obusuapanin
370,hearing fee,dwentade
370,spokesman,Okyeame
370,witness,Odanseni
370,he who-reverts-fetish oath,O-dan-se-ni
370,fetish oath,nse
371,payment of money,adansede
371,judgment fee,abene
371,Bagua,
371,Nkrobo case,
371,National Oath,
372,A tribunal or informal hearing body,Bagua
372,To swear on the other party for the case to be commenced afresh in a proper tribunal,Ntamkaguso
372,A village head,Odikro
372,A chief,Ohene
372,A paramount chief,Omanhene
372,Head of family,Obusuapanin
372,A de facto oath case,Ntamkeka
372,A procedure which can take place either before a head-of-family having no recognized tribunal or before a chief in camera and out of his ordinary course of procedure,Nkrobo
372,Accused Summons,Amanenya
373,A case involving a penalty or fine,Amanenya-sem
373,A mere civil case,Mansɔtwe-sem
373,A habitual litigant,Omansotwefo
373,The Omanhene's Linguist,Okyenhene Kyeame
374,Amanenya case,Amanenya
374,National Oath,Ntam
374,Violator of oath,Ntamtofo
374,Violation of oath,Ntamto
374,Omanhene's Linguist,Okyeame
374,"Elders I run (i.e. appeal) to you to intercede with the Linguist (i.e., the Omanhene) on my behalf, for he is right","Mpanin me dwan toa mo, moma Okyeame dibem ma me"
375,A runaway (prisoner),Mpanin odwanefo bi aba ha
375,"Nana, you are right","Nana, wodi bem"
375,Oath prisoner,Ntamtofo
376,criminal offence,Amanenya-sem
376,torture,atopere
376,Chief's personal oath,Brepo
376,State messenger,Ahenkwa
376,spokesperson or linguist,Okyeame
377,national oath,
377,oath summons,Kwadjo Kotto se ɔnɛ Kwaku Kuma wo nkuro (anase akeka ntam) enti kohyia no bra
377,Jurisdiction,
377,Chiefs,Ahemfo
377,Sub-chiefs,Adikrofo
377,the knife of life and death,Osekan
377,Paramount Chief,Omanhene
377,Chiefs with the power to hold the knife of life and death,Ahemfo a wɔwɔ osekan
377,Chiefs,Mpakanfo
377,Head of family,Obusua-panin
377,the Omanhene alone has the knife (of life and death),Okyenhene na ɔwɔ sekan
377,where there is the knife there power is,Nea osekan wɔ na tumi wɔ
378,The supreme ruler or paramount chief,Omanhene
378,Principal chiefs or officials,Mpakanfo
378,Sub-chiefs or village chiefs,Adikrofo
378,Secured to a log,bo no pam
379,a further stage of torture,atopre
379,personal oath,Brepo
379,a slender knife,sepo
379,State executioners,Abrafo
380,Omanhene's Tribunal,
380,State Tribunal,
380,Omanhene as presiding judge,Okyeman mpanin atra ase
380,Omanhene's Palace,Ofori Panin Fie
380,Council of Three Counties,Amantoo-mmiensa
380,State Messengers,Nhenkwa
381,entrusted to them,bo amanee
381,charges,asɛm ko a wɔwɔ ka
381,"Elders, so says the King",Mpanin se ohene see nen
381,judgment fee,abene
382,judgment fee,Abene
382,Abene hire,Abene
382,sureties who secured or bailed the condemned man,nea ode onipa a odiifo no koofie no
382,finest type of sheep,adwansae
383,A sacrificial sheep,wotua dua
383,On Hearing a Case,Diasem
383,A day of rest or custom excluding tribunal sittings,Awukudae
384,The drum used to summon the Tribunal,Kantamanto
384,The drum used to summon the Tribunal,woni-mini
384,Hearing fee,Dwentadee
385,professional sponsors,Akyigyinafo
385,artful subtlety of cross-examination,Asem-misa
385,National Oath,
385,examine the plaintiff on his evidence,bisa n'asem
386,Judgment,Atemmu
386,Linguist canes or staffs,Akyeame poma
386,The witness-box or dock,Asenii
387,Omanhene,Omanhene
387,Apesemakahene,Apesemakahene
387,"Elders, let us retire into council",Mpanin monsore mā yenko agyina
388,The highest judicial officer,Omanhene
388,A chief or head of a division,Ohene
388,A village head,Odikro
388,Court Crier,Esen
389,Ankobea,Ankobea
389,Apesemaka,Apesemaka
389,Kyidom,Kyidom
389,Wentirem ne Anwanfi,Wentirem ne Anwanfi
389,Omanhene,Omanhene
389,Linguist,
389,private vengeance,
389,satisfaction money,
390,wand,festuca
390,hearing fee,dwentadee
390,assembly place,dwem
390,a forced sitting,ta
390,thing or money,de
391,Omanhene's Linguist,Okyeame
391,Court crier,Esen
391,"Aye, well said",Heii
391,"Elders, I run (i.e. appeal) to you for intercession, please say with me to the Linguist (which is meant for the Omanhene) that he is right.","Mpanin me dwan toa mo, mo ma Okyeame dibem ma me."
391,"Nana, you are right, oh Majesty.","Nana wudi bem, Amen"
391,National Oath,
391,Omanhene,Omanhene
392,judgment fee,Abene
392,person found guilty is allowed to go home with his surety,obi de no kɔ fie
392,oath fine,bena
393,Odikro's Tribunal,Odikro
393,Ohene's Tribunal,Ohene
393,Omanhene's Tribunal,Omanhene
393,State Tribunal,
393,Ohene's Mankrado,Mankrado
393,Osomanyawa,Osomanyawa
394,Omanhene's Tribunal,Omanhene
394,Native Jurisdiction Ordinance,
394,Stool,Akonnwa
394,Brepo oath,Brepo
395,Enstoolment,nkorɔn
395,Destoolment,dwa-twa
395,Chief of a town,Odikro
395,Chief of a sub-divisional state,Ohene
395,Paramount Chief of an independent state,Omanhene
396,Enstoolment,
396,Stool,Ahennwa
396,Goes to his village,
396,Mater-familias,Opanin
396,Destooled,Ahennwa so
397,Enstoolment,
397,Destoolment,
397,Stool,
397,Royal Family,
397,Heir-presumptive,
397,Heir-apparent,
397,Akim Abuakwa,
397,Cottage stool,
397,Town stool,
397,Akan,
397,Election,
397,Chief,
397,Regent,
397,Sub-Chiefs,
397,Elders,
397,Councillors,
397,Captains,
397,Asafo companies,Asafo
397,Werempi Company,Werempi
398,Asafo or Werempi Company,Asafo
398,Aseda money,Aseda
398,Oath of Allegiance,
398,Stool,
398,Queen-mother,
398,materfamilias,
399,Installation,
399,Enstoolment,
399,Destoolment,
399,Oath of Allegiance,
399,Paramount Stool,
399,Grand triennial festival,Odwiratuo
399,Stool-house,
399,Order of Stool Worship,
400,black consecrated stool,
400,town-stool,
400,tribal-stool,
400,family-stool,
400,provincial stool,
400,Paramount or National Stool,
401,Enstoolment,
401,Destoolment,
401,Stool,Akonnwa
401,Chief,Ohene
401,Stool Family,Akonnwa Abusua
401,Chief's Councillors,Mpanyimfoɔ
402,Chief,
402,Stool,
402,Destoolment,
402,Akan,
402,Asona,Asona
402,Oyoko,Oyoko
402,Asafo-mma,Asafo-mma
402,Company of Young Men,Asafo-mma
402,Tribunal,
403,Enstoolment,Ahennwa
403,Destoolment,Ahennwa-gyae
403,Chief,Ohene
404,Councillors,
404,Chief,
404,Destoolment,
404,Enstoolment,
404,Osomanyawa,Osomanyawa
404,Adontenhene,Adontenhene
404,Omanhene,Omanhene
404,Ahenfo,Ahenfo
404,Sub-Chiefs,
404,Queen-Mother,
404,Stool,
405,Enstoolment,
405,Destoolment,
405,Asafo Companies,Asafo
405,National Institutes of young men,
405,Head Chiefs,Mpakanfo
405,Amantoo-miensa Council,Amantuo-mmiensa
405,Paramount Queen,
406,Amantoo-mmiensa,Amantuo-mmiɛnsa
406,Nifahene,Nifahene
406,Adontenhene,Adontenhene
406,Okyeman Council,Okyeman
406,Head Chiefs,Mpakanfo
406,Asafo Company,Asafo
406,Destoolment,
407,Asafo Companies,
407,destoolment,
407,Chief,
407,lieutenant,sripi
407,captain-on-stool,
407,Chief's Council,
407,sub-Chief,
407,Elders,
407,Councillors,
407,Stool Family,
407,Adontenhene,
408,destooled,
408,enstoolment,
408,Stool,
408,Stoolocracy,
409,Enstoolment,
409,Destoolment,
409,Stool,Akonnwa
409,Queen-Mother,Ohemaa
409,Chief,Nana
410,Paramount Chief,Omanhene
410,Head Chief,Mpakanfo
410,Chief,Mpakanfo
410,Sub-Chief,
410,Destooled,
410,Stool Family,
410,Stool-house,
411,Festivals,Afahye
411,Harvest festival,Ahuba
411,Harvest festival,Ohum
411,Harvest festival,Odwira
411,First Ohum,Ohum-Kan
411,Second Ohum,Ohum-Kyirie
411,Festival held on every fortieth day Wednesday,Wukudae
411,Festival held on every fortieth day Sunday,Kwasidae
411,Festival held on the fortieth day Monday,Fodjuor
411,Festival held on the fortieth day Tuesday,Kwabena
411,Festival held on the fortieth day Friday,Fofie
412,Ohum-Kan,Ohum-Kan
412,first Ohum,Ohum-Kan
412,fortieth day Sunday,Kwasidae
412,deep pool,Bun
412,favourable sign,
412,petiole of the young shoots or sheathing leaf,mmrekesono
413,The paramount chief of a traditional area,Omanhene
413,"A meal of pounded coco-yam, plantain or yams",Fufuo
413,"A symbol of authority and office, often associated with ancestral spirits",Stool
413,A type of talking drum,Atumpan
414,The sovereign or paramount chief,Omanhene
414,A section of the palace where firewood is kept,Jase
414,A festival involving the dance of boys between the ages of 8 and 12,Ohum-tufo
414,A festival involving initiation into sacred ceremonies,Ohum
414,Chief of Stool Carriers,Ahennua
414,A festival of the Gã-Adangwe people,Homowo
414,The first Ohum festival,Ohum-Kan
414,The second Ohum festival,Ohum-Kyire
414,Board of flamens,Jasefo
414,Chief of the place of fire,Jasehene
415,Purification,Odwira
415,"to cleanse from guilt or moral and religious uncleanness; to sanctify, to consecrate",dwira
415,to wash oneself or to bathe,guare
415,to wash oneself or to bathe,dware
415,to cause to wash,dwira
416,Odwira festival,Odwira
416,Ohum festival,Ohum
416,King,Ohene
416,Sacred Stool,
417,Ohum,Ohum
417,Odwira,Odwira
417,Odwira-tuo,Odwira-tuo
417,Yam,Ode
417,Famous or illustrious,Ode-hye
417,Consecrated leaf,somme
417,Ohumkyire,Ohumkyire
417,Dapada,Dapada
417,Omanhene,Omanhene
417,State Treasurer,Sanahene
418,Odwira,Odwira
418,Queen-Mother,Ohemmaa
418,Adewa dance,Adewa
418,Omanhene,Omanhene
418,Totusie dance,Totusie
418,Abofosie (Hunters' and executioners' dances),Abofosie
418,Amantoo-mmiensa Asafo (Council of three Counties),Amantuo-mmiensa Asafo
418,Asafo-pranpran,Asafo-pranpran
418,Ohum gun,Ohum
418,Bosomtwe sceptre,Bosomtwe
418,Stool-House,Akonnwa-dan
419,sanctification,bo asuo
419,"a plant, an emblem of purification and peace",Asommɛ
419,to purify with water = to baptize,Bo asu
420,Ofori's soldiers,Ofori nsrafo
420,Stool Remembrancers,werempefo
420,Drink Durbar,Sa-gua
420,Akan deity of the twin-born,Abam
420,Principal dance,Adewa
421,Sanctification,Odwira
421,Grand Odwira,Odwira-Tuo
421,First manifestation or debut,ahoyie
422,Great Oath of Allegiance and Fealty,
422,Adontenhene,Adontenhene
422,Omanhene,Omanhene
422,Palanquin,
422,Paramountcy,
422,Paramount Stool,
422,Okyenhene,Okyenhene
422,Sub-Chiefs,Adikrofo
423,Chiefs,
423,Queen-Mother,
423,oath of Allegiance and Fealty,
423,Ahenfo,Ahenfo
423,Omanhene,Omanhene
423,oath of office,
423,Royal Stools,
423,Nsa (Antique) cloths,Nsa
423,Odwira,Odwira
423,Awoso,Awoso
423,Fodoo,Fodoo
423,Awoso Bearer,
423,Sacred River Birrim,
423,apakan,apakan
424,Paramount Chief,Omanhene
424,Queen-Mother,
424,Stool-House,
424,Monday celebrations,Odwiratuo
424,Odwira,Odwira
424,Drink or Dress Durbar,
424,sub-Chiefs,Adikrofo
424,Hades,Asaman
424,Abam celebration,Abam
425,Odwira,Odwira
425,Kwasidae,Kwasidae
425,Odwiratuo,Odwiratuo
425,Bosomtwe,Bosomtwe
425,Bosomtwe Nkrafo,Bosomtwe Nkrafo
425,Sannahene,Sannahene
425,Odikro,Odikro
425,Nkrafo,Nkrafo
425,Omanhene,Omanhene
425,Gold breast plates,Ekyere
425,Bosompra Celebration,Bosompra
425,Banmukoro (Celebration in the Mausoleum),Banmukoro
425,Awakudae,Awakudae
426,Goddess Earth,Asase Ya
426,Keeper of the Royal Mausoleum,Odikro
426,Mausoleum,Nkronso
426,Ntumpan Drummer,Ntumpan
426,Paramount Chief,Omanhene
426,Overseer of the royal sepulchres,Adadentam
426,Banmu custom,Banmu
426,Odwira Festival,Odwira
426,Wednesday Celebration,Wukudae
426,Wednesday celebration,Awukudae
426,Sunday celebration,Kwasidae
426,Dwoada Fodjuor,Dwoada Fodjuor
427,Announcing the day's celebration,Wo tu adae
427,"A general term applicable to all the Akan tribes, and it is just probable that it was the original name borne by the Akan-Fanti-tribes before the disintegration. Asante is unto this day called Asantii Kotoko.",Kotoko
427,"Originally meant 'great man': Banin ('man'), pon ('great'), hence prince, duke, king. In these days an 'Obrempon' is a foppish sort of self-made Chief, holding no position in our constitution, but respected for his wealth and influence.",Brempon
428,Wednesday,Wukuda
428,Wednesday celebration,Awukudae
428,A town name,Kwanyako
428,A sacred day falling on the second Friday following Awukudae,Fofie
428,The Tuesday following Fofie,Kwabena
428,Sunday celebration,Kwasidae
428,The Saturday evening before Kwasidae,Dapaa
428,Drumming on Sunday morning,Tu adae
428,The Palace,Ofori Panin Fie
428,The ninth Kwasidae of the year,Odwira
430,Chief,Ohene
430,Queen,Ohemma
430,Asiwa,Asiwa
430,Ceremony of Divorce,Hiregno
431,Truth,Nokware
431,Goodness,Yieye
431,Beauty,Ahɔfɛ
431,Love is death,Ɔdɔ yɛ owu
432,Infant betrothal,Asiwa
432,Thanks-money,Aseda
432,Adultery fine,Ayefare
432,Extra half amount of the lawful Ayefare,Twebɔn
432,A form of Asiwa followed by a Chief or a rich man by laying hand on an infant girl as his future wife,Abaso Kyekyere
433,marriage-messengers,aware gyefo
433,sanction-money,aseda
433,witnesses,bagua
433,witnesses,baguafo
434,Thanks Money,Aseda
434,satisfaction money for adultery,Ayefare
434,head-money,
434,Doma,Doma
434,Predwan,Predwan
435,head-money,
435,thanks-offering,Aseda
436,head-money,
436,Betrothal,
436,Courtship,
436,Marriage,
436,Wedding,
436,introduction,
436,begging,
436,thanking,
437,"The principal meal of the Akans, made of yam, coco-yam or plantain boiled and pounded in wooden mortars.",Fufu
437,The act of compensating or appeasing existing wives when a husband takes a new wife.,pacify
437,Wife-brawls actuated by jealousy.,Koratwe
438,Aseda,Aseda
438,Akan marriage law,
438,polygamy,
438,succession by the maternal line,
438,divorce,
439,Akan Laws and Customs,
439,husband,kun
439,wife,ɔyere
439,cocoa,kokoɔ
439,kola,bese
439,green-crops,
439,pepper plants,mako
439,garden eggs,gbe
439,ancestral land,asaase
439,divorce,awaregyae
439,treasure trove,
439,State,ɔman
439,debt,ka
439,marriage,aware
439,clan,abusua
439,domestic slavery,
440,fetish,obosom
440,take fetish,nom abosom
441,palaver,
441,every divorce is preceded by palaver,Awaree gu nkuro
442,He who is lying by the fire knows how much (or how little) the heat torments him.,Nea oda ne gya no onim senea ehyehye no
442,Bill of Expenses,
442,Aseda,Aseda
442,head-money,
442,white clay,
443,Ceremony of Divorce,Hireguo
443,"exposing to the sun, i.e., bringing hidden facts to light",Wiakyere
443,Adultery fine or damages,Ayefare
444,head-money,
444,Aseda,Aseda
444,One does not go into another's family to accumulate wealth,Obi nnko obi abusua mu nnkobo dwetiri
444,condolence-money,Nsewabodee
445,funeral expenses,Ayiaseka
445,head-money,
445,Okyeman Council,
446,money to the value of Ntakuo-mmiensa (1s. 6d.),Ntakuo-mmiensa
446,customary relics of her late husband,Kunadoso
447,notables,Abrempon
448,Satisfaction for adultery,Ayefare
448,A custom of satisfaction for adultery,Brabbu
449,adultery,ayefare
449,fine or penalty for the pacification of the injured husband,brabbu
449,dowry,consawment
449,head-money,tira-sika
449,sanction fee,nteho
449,sanction fee,nterakyire
450,pacification fine,
450,satisfaction money,
450,Court Officer,Ahenkwa
450,Ayefare,Ayefare
451,An amount of money fixed by law and payable by a person taking another's wife to the husband so wronged.,Ayefare
451,Confession of Adultery,Wiakyere
451,Actual connexion with penetration,Obarima no pɛ ɔbea no pɛ pa
451,Sleeping on the same bed with intentional contact of their respective persons,One no da kɛtɛ koro so de ne barima si nano so
451,Exuding semen on any part of her body,Ne hɔ ba gu no so
451,Undue handling of her waist-beads,Ososɔ nasenem-deɛ mu basabasa
451,Unfastening her shame-cloth from the waist-beads,Otu nano so
451,A fee paid forthwith if the son admits adultery,Nteho
451,A fee paid forthwith if the son admits adultery,Ntarekyire
452,rigid denial,Nsankyee
452,testimony fee,Nteho
452,Woman speaks the truth,Oba na oka nokware
452,Man speaks the truth,Obarima na oka nokware
453,evidence,Kwadubo
453,false accusation,wiakyere
453,adultery fine,ayefare
453,placeholder name for an offender,Asiamasi
453,placeholder name for an offender,Obenten
454,customary satisfaction money for adultery,ayefare
454,sheep money,adwantwadee
455,Akan Maam,Maam
455,Seduction,Asommo
455,Satisfaction for simple adultery,ayefare
456,Adultery or seduction fine,ayefare
456,A custom regarding the rights of a husband over his ex-wife,Asommo
456,Arbitrators,Baguafo
456,A dispute or legal case,palaver
457,National fetish,
457,National Oath,
457,Fetish priest,
458,ayefare,ayefare
458,head-money,
458,oath fine,
458,Asommo fees,asommo
459,Adultery fee,ayefare
459,A fixed penalty for the breach of an oath,Tasuanu
459,A ceremony to revert the curse of a fetish,Asɔmmɔ
459,A customary payment made to the family of a bride,Aseda
459,Head-money,
460,Adultery,
460,Ayefare,Ayefare
460,Customary law,
460,Equity,
460,Venereal disease,
461,adultery damages,ayefare
461,marriage validation fee,aseda
461,divorce,white clay
461,head-money,tirisika
461,satisfaction money,
461,pacification,
462,ayefare,ayefare
462,actual amount of money payable,oyere-fa-de
462,Any native of Akim Abuakwa,osua ne suru ne nsano
462,Ohenenana (Omanhene's grandson),asuanu ne dwoa suru
462,Ohenaba (Omanhene's son),predwan asia
462,Okyenhene Kyeame (Omanhene's linguist),predwan asia
462,Okyenhene Akyeame-hene (Chief of the Omanhene's linguists),tasuanu
462,Okyenhene Ahenkwa (Omanhene's state servant),asuanu-ne-dwoa suru
462,Gold Breast Plate Bearer,akrafo
462,Okyenhene Twerefoo Panyin (Omanhene's Chief Clerk),predwan asia
462,Okyenhene Atwerefo a aka (other clerks in the Omanhene's office),bena
462,Okyenhene Atrafo a yente nkonwaso (Omanhene's non-stool holding councillors),bena
462,inter-state ayefare,osua-ne-doma
463,Chief Keeper of the mausoleum,Banmuhene
463,Chief of the stool carrier,Nkonwasoafohene
463,Chief of the Gold Breast Plate-bearers,Nkrafohene
463,Chief of the Council of three counties,Amantoo-miensa-Adikrofo
463,Principal Chief's son,Opakani ba
463,Linguist of a Head Chief,Opakani Kese Kyeame
463,Linguist of one of the other principal Chiefs,Opakani kuma Kyeame
463,Stool Heir of one of the five Head Chiefs,Opakani Kese Dehyee
463,Councillor on Stool of one of the five Head Chiefs,Opakani Kese Panin
463,Stool Heir of one of the seven principal Chiefs,Opakani kuma Dehyee
463,Councillor on Stool of one of the eight Principal chiefs,Opakani kuma Panin
463,Principal Chief's Councillor not holding Stool,Opakani biara Hotrafo aonte Akonwuaso
463,An Odikro Chief of a town,Odikro biara
463,An Adikro's Chief Councillor,Odikro biara Panin a oye Osomanyawa
463,Odikro's Councillor not holding a Stool,Odikro biara Hotrafo a onte akonwaso
463,The principal Fetish Priests,Akomfo Akese
464,Adultery fine or compensation,Ayefare
464,Ordinary Fetish Priests,Akomfo nkuma
464,Son of an odikro,Odikro bi ba
464,Captain,Osafohene
464,The other volunteers,Osafo a aka no
464,Stool Heir,Odehye
464,Chief,Opakani
464,Nobody makes law for a prince,Obi nnfwe Opanin nntwa mmra
465,pacification,
465,Chief,
465,Arbitrative Council,
465,commoner,
466,Succession,
466,Akan people,
466,Matrilineal descent,
466,Clan mother,materfamilias
466,Succession to Stool,
466,Ordinary inheritance,
466,Paternity and Custody of Children,
466,Disinherison,Kahire (Ekal)
466,Stool,
467,a dead man does not or cannot look after his mundane affairs,Nea wawuo mmpra ne hɔ
467,"Except there are no mother's sons (i.e. brothers), no nephew inherits",Nniwa mma nsaea wofase nni adee
468,nephew succession,
468,de jure,
468,de facto,
468,Fanti Customary Laws,
469,thanks money,Aseda
469,blue-blood,
469,bona fide,
469,salic law,
469,Stool,
470,Aseda,Aseda
471,a child of harlotry,Aguaman-ba
471,legitimation by subsequent marriage,legitimatio per subsequens matrimonium
472,a thief has no child,Okromfo nni ba
472,adultery or seduction case,Ayefare
472,a father loses complete control over his child,Tamboba
473,Tamboba,Tamboba
473,Akan,Akan
473,Tshi speaking tribes,Twi
473,Maternal succession,mutterecht
474,money payable for taking another's wife,Ayefare
474,a sum of money fixed by law to be paid to a father when he parts with his life interest in his children to their maternal relations,Tamboba
474,uterus,Tam
474,small stone,bo-ba
474,formerly the amount payable for a boy,Osua
474,formerly the amount payable for a girl,Asia
474,modern amount payable for a son,Mpredwan mmiensa
474,modern amount payable for a daughter,Ntanu
475,Head-money,Tiri-sika
475,A customary payment made in respect to a girl's marriage,Tiri-sika
475,A payment or institution related to the control of a child's individuality and freedom between the father and maternal uncle,Tamboba
475,A slave wife or bought-wife,tò-yere
476,Tamboba,
476,Head-money,tiri-sika
476,freeborn,dehye
477,maternal succession,
477,Stool families,Ahennwa
478,Paternal Responsibility,
478,Family Tie,Kahire
478,Family Tie,Ekal
479,great family,Abusuapɔn
479,cutting off a member from the tie connecting him to the family,Kahire
479,disinheriting a member of his family,Kahire
479,family relation,obusuani
479,disinheriting,Kahire
479,disinheriting,ekal
479,soft substance used when carrying articles on the skull of the head,Kahire
480,the tie which binds or connects the members of a family to bear each other's sorrows and share their burdens,Kahire
480,the tie which binds or connects the members of a family to bear each other's sorrows and share their burdens,ekal
480,"a system which, when solemnly adopted, places a ban or a 'bar-sinister' on the right of a particular member of a family, and his or her issue, ascending the Stool",Wiem-Tuo
480,In the air,Wiem
480,gun or gun-shot,Tuo
481,firing a gun into the air,Wiem-tuo
481,Blood Royal,Odehye
481,ancestral Stool,
481,Paramount Chief,
481,royal funeral custom,
481,Odwira festival,Odwira
482,head of a family,abusua
482,great family,abusuapon
483,mutual assistance in cultivation,Nnoboadi
483,Stool or tribal property,
483,Family or patriarchal property,
483,Private or individual property,
484,Stool property,Akonnwa agyapadeɛ
484,Stool,Akonnwa
484,Akan,Akan
485,Stool,Akongua
485,Asamanfo,Asamanfo
486,Stool,
486,Omanhene,Omanhene
486,Etoo,Etoo
487,Stool,Akonnwa
487,Destoolment,Akonnwa-gyae
487,Chief,Ohene
487,Sub-Chiefs,Ahenemma
487,Elders,Mpanyimfoɔ
488,The people of Osiem,Oman
488,The stool,Stool
488,Hades,Asaman
489,queen-mother,Ohemma
489,patriarch,
489,mater or matriarch,
489,pater,
489,materfamilias,
489,stool,
489,Stoolocracy,
490,elder of the family,Abusuapanin
490,uncle,Wofa
490,grand-uncle,Nana
490,great family,Abusuapon
491,farmstead,mfuwa
491,farmlet,mfuwa
492,private property,
492,family property,
492,stool property,akonnwa
492,tribal property,
492,mutterecht,
493,farmsteads,afuo
493,farmlets,afuo
494,Private Property of Wife,
494,Private Property of Children,
494,family,
495,Head of Family,
495,family property,
495,private property,
495,stool occupant,
495,slave,Nnonkofo
495,domestic,
495,dependent,
495,freed-slave,
495,clan,Akan
495,pawn-slave,
496,pawn-slave,
496,freeborn,Odehye
496,freeborn,ingenuus
496,squatter,
496,peregrine,
497,Alienation of Property,
497,Purchase,
497,Gift,
497,Mortgage,
497,Abusa System,Abusa
497,Rent,
497,Tax,
497,Toll,
497,Loan of Property,
497,Suretyship,
497,Ancestral spirits,Asamanfo
497,Predwan,predwan
498,Fanti Customary Laws,Fante
498,Akans,Akan
498,stool land,dwa
499,Stool,Akonnwa
499,Stool lands,Akonnwa asase
499,Paramount Stool,Omanhene akonnwa
499,Paramount Chief,Omanhene
499,Sub-stool,Odekro akonnwa
500,Paramount Stool,
500,fee-simple,
500,tenant in fee-simple,
500,Egua,agua
500,stool,agua
501,paramount Chief,
501,abusa,abusa
501,stool,egua
501,Ntome trees,ntome
502,The cutting and measuring of the land,Guaha
502,Earnest-money,Trama
502,A small amount of money paid to witnesses,Doma-fa
503,The stool,asipim
503,Pacification money,
503,Paramount Stool,
503,Sub-stool,
503,Subject-stool,
503,Guaha,guaha
504,Gift,
504,Mortgage,
504,Pledge,
505,A system by which an owner of land arranges with a tenant for payment to him of one-third share of the proceeds of crops realizable from the tenanted property.,Abusa
505,"Property belonging to a family, requiring verification of debt or assent before mortgaging.",
505,Property belonging to the Stool (the traditional seat of authority or chieftaincy).,
506,Abusa system,Abusa
506,head-load of snails,nwakyem
507,portion of snails,Kyem
507,Paramount Stool,
507,stool land,
507,treasure-trove,
507,gold nugget,
507,sub-stool,
507,Loan of Property and Suretyship,
508,Suretyship,
508,Surety,
508,Principal debtor,
508,Money-lender,
509,The supreme head of the State,Omanhene
509,A political head of a town,Odikro
509,Captains of social associations of young men,Asafohene
509,Captains of social associations of young men,Asafoatse
509,Lieutenants of social associations of young men,Sripi
509,Social associations of young men,Asafo
510,Asafo Companies,Asafo
