eng,twi,count,source_files
peg,biribi a yɛde adeɛ sɛne sɔ,0,09_Twi-Dictionary_parallel
pekinese,ɔkraman ketewa bi a ne dua wa,0,09_Twi-Dictionary_parallel
pellagra,yadɛɛ a aka obi esiane aduane pa a onya nni,0,09_Twi-Dictionary_parallel
pelt,tō abo n. a.,0,02_english-twi-dictionary
pen,"to- down, kyerẹu to hō",0,02_english-twi-dictionary
penal servitude,obi a wode no kɔ to aflase ma no yɛ adwuma den,0,09_Twi-Dictionary_parallel
penance,obi bobɔ neho akam/ɔbro neho/odl neho dɔm,0,09_Twi-Dictionary_parallel
penance,ɛde kyerɛ ahunu wɔ bɔne bi a wayɛ ho,0,09_Twi-Dictionary_parallel
pendant,adwinneɛ/pokwaa a obl taa yɛ,0,09_Twi-Dictionary_parallel
pendulum,nyansādoṅ mu abā a ehim di ako nè aba,0,02_english-twi-dictionary
penicillin,pɛniselen aduru a wɔde sa nsanyare ahorow,0,07_hs_living_environment_twi_parallel
peninsula,asase a eka kūmā na nsu bare hyia no,0,02_english-twi-dictionary
penitent,"he is-, wanŭ nehō, ne ẅerẹ ahō ne bọne hō",0,02_english-twi-dictionary
penniless,nea odi hĩa bŭrobŭro,0,02_english-twi-dictionary
pension,adẅuma mu poṅ akatua,0,02_english-twi-dictionary
pension,akatua a wɔde ma obi a w'apɔn adwuma te fie,0,09_Twi-Dictionary_parallel
pensive,obl a ɔredwene biribi ho yle,0,09_Twi-Dictionary_parallel
pentateuch,Mose ṅhõma anum ṅkābom',0,02_english-twi-dictionary
penthouse,adan a wasiesie mu kama a ɛwɔ abrosan so,0,09_Twi-Dictionary_parallel
peppery,aduane a mako wom pli,0,09_Twi-Dictionary_parallel
pepsin,pɛpsen yɛ protein ho adwuma wɔ yafunu mu,0,07_hs_living_environment_twi_parallel
peptic ulcer,yafunu anaa adidie kwan mu kuro,0,07_hs_living_environment_twi_parallel
per capita income,akatua a nnipa biara gye,0,12_hs_global_history_twi_parallel
percent decrease,ɔha nkyemu a ɛso ate,0,04_mathematics-glossary
percent error,ɔha mu nkyekyem sintɔ,0,06_hs_chemistry_twi
percent increase,ɔha nkyemu a akɔ soro,0,04_mathematics-glossary
percentage,oha hõ mfeṅtom or ehõ nsā,0,02_english-twi-dictionary
percentage by mass,mmoano ɔha mu nkyekyem,0,06_hs_chemistry_twi
percentage composition,nea ɛwom ɔha mu nkyekyem,0,06_hs_chemistry_twi
percuss,de abā poso brb,0,02_english-twi-dictionary
peregrinate,"dom' = do mu; red., dodom'",0,02_english-twi-dictionary
peregrinate,tu kwaṅ ko amannoṅ,0,02_english-twi-dictionary
peregrination,akwantu tenten a wode firi baabi kɔ baabi,0,09_Twi-Dictionary_parallel
perennial,afe afe ɛtaa si toatoa so,0,07_hs_living_environment_twi_parallel
perestroika,kan Soviet Union sikasɛm nhyehyɛe mmara,0,12_hs_global_history_twi_parallel
perfect -tense,ayeasie- or ayeaẅie kābea,0,02_english-twi-dictionary
perfect -tense,tẅamkābea a eto so 2,0,02_english-twi-dictionary
perfect square,nɔma krɔ no ara mmɔho a esisis o,0,04_mathematics-glossary
perforce,biribi a esia akyinnyeɛ blaa nni ho,0,09_Twi-Dictionary_parallel
perform,yɛ di dwuma bi,0,07_hs_living_environment_twi_parallel
perform -ance of a play,agorokyere,0,02_english-twi-dictionary
performer,obi a ɔyɛ biribi de gye afoforo ani,0,09_Twi-Dictionary_parallel
perfunctory,biribi a woyɛ no ntemntem ne nkwasea so,0,09_Twi-Dictionary_parallel
pericardium,pɛrikadiɔm ade a edura koma ho,0,07_hs_living_environment_twi_parallel
peril,obi de ne ṅkwã to ne nsam,0,02_english-twi-dictionary
periodic,bere ne bere mu,0,06_hs_chemistry_twi
periodic law,adewa su ho mmara,0,06_hs_chemistry_twi
periodic table,adewa su ho hyehyɛpon,0,06_hs_chemistry_twi
periodic table,Ɛpono a y'ahyehyɛ ɔbɔ adeɛ nnuro,0,03_science-glossary
periodical,esaṅ ba ne bere ano,0,02_english-twi-dictionary
peripatetic,odwumayɛfoɔ a ɔyɛ nnwuma nkakrankakra wɔ,0,09_Twi-Dictionary_parallel
peripheral,bibiri a eni mu pii ɛbrɛ a wode toto nneɛma afoforo ho,0,09_Twi-Dictionary_parallel
peripheral nervous system,nɛɛvo dwumadie a ɛnka deɛ nɛɛvo dwumadie baatan no yɛ no ho,0,07_hs_living_environment_twi_parallel
periphery,beɛ bi/asase bi ano,0,09_Twi-Dictionary_parallel
periscope,dadebɛn bi a egyina hɔ kyerebɛn a won wonam po ase hwɛ mu hunu nsuo no ani,0,09_Twi-Dictionary_parallel
perishable,biribi a ɛporɔ/ɛsɛ ntem,0,09_Twi-Dictionary_parallel
peristalsis,pɛsesaassese sɛnea nsono yam aduan,0,07_hs_living_environment_twi_parallel
periwinkle,afifideɛ bi a ɛtɛtrɛ fam a ɛso yɛ bluu,0,09_Twi-Dictionary_parallel
perk,sika foforo a wotua ka odwumayɛni akatua ho,0,09_Twi-Dictionary_parallel
perm,tiri nwii a wode aduro siesie no,0,09_Twi-Dictionary_parallel
permafrost,asase a awɔ ama anni akyene bawee,0,09_Twi-Dictionary_parallel
permafrost,pɛmafrɔso asase a agudie pii wɔ so asase sukyerɛma wɔ so daa,0,07_hs_living_environment_twi_parallel
permanent,biribi woho daa nyinaa,0,09_Twi-Dictionary_parallel
permanent magnet,Stim a ɛwɔ hɔ afebɔɔ,0,03_science-glossary
permanent place to live,beaeɛ pɔtee a wo te,0,16_Twi-census-Glossary_parallel
permanently,Deɛ ɛwɔ hɔ daa,0,08_hs_physics_twi_parallel
permeable,deɛ biribi tumi fam,0,07_hs_living_environment_twi_parallel
permutation,okwan bi a wofaso hyehye nneɛma bi,0,09_Twi-Dictionary_parallel
pernicious,obi a ɔha neho dodo ɛwɔ nneɛma a ɛho nhia ho,0,09_Twi-Dictionary_parallel
peroration,okasa bi awieɛ a okasafoo no kyerɛkyerɛ nsɛm titiriw mu tiawa,0,09_Twi-Dictionary_parallel
peroxide,ɛyɛ aduro bi a ɛwɔ mframa ne abodeɛ a nkwa wom mu. Nnipa tumi yɛ bi ɛde hoa tiri nwi/de bɔ yadeɛ ho ban.,0,09_Twi-Dictionary_parallel
perpendicular,nea egyina ho kyérebeṅ,0,02_english-twi-dictionary
perpendicular bisector,abaa a ɛkyɛ adeɛ mu mmienu pɛpɛɛpɛ ne tenten mu,0,04_mathematics-glossary
perpendicular force,Tumi a ɛfa ahyiaɛ so ho,0,08_hs_physics_twi_parallel
perpetuate,biribi a wokora so ná ɛnyera,0,09_Twi-Dictionary_parallel
"perplex -ed, to be",.. bo tu,0,02_english-twi-dictionary
"perplex -ed, to be",bo nnyinnyaṅ,0,02_english-twi-dictionary
"perplex -ed, to be",eye no aniani,0,02_english-twi-dictionary
"perplex -ed, to be",gyigya,0,02_english-twi-dictionary
"perplex -ed, to be",kyere no,0,02_english-twi-dictionary
"perplex -ed, to be",n'ani atu ato ne nsam,0,02_english-twi-dictionary
"perplex -ed, to be",n'ani aye krakra,0,02_english-twi-dictionary
"perplex -ed, to be",n'ani ye no ntiré ntiré or totòtotò,0,02_english-twi-dictionary
"perplex -ed, to be",tirim tẅetẅẽ no,0,02_english-twi-dictionary
"perplex -ed, to be",ye no késekesẽ or kẽsẽrenene,0,02_english-twi-dictionary
perquisite,sika foforo a wotua ka odwumayɛni akatua ho,0,09_Twi-Dictionary_parallel
persevere,trã or gyina mu,0,02_english-twi-dictionary
person experiencing homelessness,obi a wɔnni fie mu tena,0,16_Twi-census-Glossary_parallel
person found guilty is allowed to go home with his surety,obi de no kɔ fie,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
person without a permanent place to live,obi a ɔnni baabi pɔtee te,0,16_Twi-census-Glossary_parallel
personal references for capacity,ankorankorɛ nsɛm a wɔde kyerɛ kɛseyɛ,0,04_mathematics-glossary
personal references for units of physical phenomena,ankorankorɛ nsɛm a wɔde kyerɛ susude ahorow ma dwumadi a wohu,0,04_mathematics-glossary
personality,onipa su nè baṅ,0,02_english-twi-dictionary
personally identifiable information,wo ankasa ho nsɛm a wɔde bɛhu wo,0,16_Twi-census-Glossary_parallel
perspire,f. guam or pram no,0,02_english-twi-dictionary
pert,ani so ye hye,0,02_english-twi-dictionary
pertness -phr. is it politeness or-?,opo or mpoforo?,0,02_english-twi-dictionary
peruse,dwo n'ani kan ṅhŏma,0,02_english-twi-dictionary
peruse,gō n'ani kan ṅhŏma,0,02_english-twi-dictionary
perverse judgment from fear of incurring disfavour,adoná-tén,0,17_A Dictionary of the Asante and Fante Language_mono
pervert -judgment,kyea.. asõ di asem,0,02_english-twi-dictionary
pessimist,nea osofĩ ade biara,0,02_english-twi-dictionary
pesticide,Aduro a ekum aboa a odidi ofofrɔ ho,0,03_science-glossary
pesticide s,aduro a yɛde kum mmoawa nketenkete,0,07_hs_living_environment_twi_parallel
pet -n.,oba or aboa a wokoko or wokõrõkõrõ no,0,02_english-twi-dictionary
petiole of the young shoots or sheathing leaf,mmrekesono,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
petition,asɛm a wode akɔdan,0,05_elementary_social_studies_twi
petri dish,pɛtrideehye ayowa a wɔde kora/yɛn mmoawa,0,07_hs_living_environment_twi_parallel
petrifaction,sɛnea wɔdan nnua/afifide mu nneɛma bi abo,0,07_hs_living_environment_twi_parallel
phagocyte,Fagosaete sɛ bi a ɛsɛe nwura ne mmoawa nketenkete,0,07_hs_living_environment_twi_parallel
phagocytosis,Fagosaetosisi ɔkwan a sɛl sɛe nwura ne mmoawa nketenkete de ko tia nyarewa,0,07_hs_living_environment_twi_parallel
pharynx,Farense kwan a ɛda yafunu ne ahurututu ntam,0,07_hs_living_environment_twi_parallel
phase contrast microscope,maakurosukopu a ɛde mfonini sonobi-sonobi mmienu ba,0,07_hs_living_environment_twi_parallel
phenomena,Adeɛ wotumi hu nsɛm a asisi,0,08_hs_physics_twi_parallel
phenomenon,Adeɛ wotumi hu asɛm a asi,0,08_hs_physics_twi_parallel
phenotype,Fenotaepo sɛnea aboa bi te esiane baabi a ɔte,0,07_hs_living_environment_twi_parallel
phenylalanine,"Fenelalanaen amino asid bi ɛwɔ protein mu a ɛboa ma mmofra nyin, ɛdɔɔso wɔ nufusu ne nkesua mu",0,07_hs_living_environment_twi_parallel
phenylketonuria PKU,fenelketonuria PKU yare bi a ɛde adwenemhaw ahorow ba,0,07_hs_living_environment_twi_parallel
phosphorescence,kanea ma a ɔhyew nnka ho,0,08_hs_physics_twi_parallel
phosphorus,awuduro bi a etumi te gya ɛberɛ a afra mframa mu,0,09_Twi-Dictionary_parallel
phosphorylation,wɔde fɔsofɔrele reka aduro bi ho,0,07_hs_living_environment_twi_parallel
photochemical oxidant,nea ɛde ɔksigyen ma a ɛde kanea di dwuma,0,06_hs_chemistry_twi
photochemistry,abɔde yɛbea ho nhomasua a kanea di dwuma wom,0,06_hs_chemistry_twi
photocopier,afidie bi a etumi yi krataa bi so nfonin/ntwerɛɛ,0,09_Twi-Dictionary_parallel
photoelectric,fa anyinam kanea ho,0,06_hs_chemistry_twi
photoelectric effect,anyinam a kanea ka ho,0,08_hs_physics_twi_parallel
photogenic,obi a otwa nfonin a neho tumi yɛ fe,0,09_Twi-Dictionary_parallel
photostat,afidie bi a eyi krataa bi so nfonin,0,09_Twi-Dictionary_parallel
photosynthesis,Kwan a nhahan de awia dane aduane,0,03_science-glossary
photosynthesis,afidieɛ nam so nya owia-hann yɛ aduane,0,09_Twi-Dictionary_parallel
photosynthesis,mframa aduro bi a ɛyɛ,0,09_Twi-Dictionary_parallel
photosynthesis,ɛde mframa pa ma yɛn,0,09_Twi-Dictionary_parallel
phr.,mehō hū nti wateṃ,0,02_english-twi-dictionary
phr. nnansã yi miṅhũ wi yim yiye bio,null,0,02_english-twi-dictionary
phrasing,kasa a wopaw de ka asɛm,0,09_Twi-Dictionary_parallel
phrenology,nyansahunu mu hwɛmu a wode hwehwɛnnipa tikoraa mu ehunu sɛdeɛ ɛteɛ,0,09_Twi-Dictionary_parallel
physical,Deɛ yɛn ani tua,0,08_hs_physics_twi_parallel
physical,deɛ aniwa tua/nneɛma a aniwa hu na wotumi sɔ mu,0,09_Twi-Dictionary_parallel
physical,nipa a ɔwɔ okra mu,0,09_Twi-Dictionary_parallel
physical chemistry,abɔde a wohu yɛbea ho nhomasua,0,06_hs_chemistry_twi
physical environment,mpotam tebea a wohu,0,05_elementary_social_studies_twi
physical environment,yɛn mmɔnten so a wɔdi ani hunu mpɔtam a yehu,0,11_hs_us_history_twi_parallel
physical features,yɛbea ahorow a wohu,0,05_elementary_social_studies_twi
physical map,asase mfonin a wohu,0,05_elementary_social_studies_twi
physical maps,asase mfonin ahodoɔ a wode w'ani hu,0,11_hs_us_history_twi_parallel
physical phenomena,Deɛ yɛn ani tua na wotumi hunu,0,08_hs_physics_twi_parallel
physical property,Dee ani hunu no su,0,03_science-glossary
physical systems,nneɛma ahorow a wohu,0,05_elementary_social_studies_twi
physical weathering,Dee ani hunu ho nwenweɛ,0,03_science-glossary
physicist,Abɔde ne emu tumi ahorow ho ɔbenfo,0,08_hs_physics_twi_parallel
physicist,abɔdeɛ a aniwa hunu ho nimdeɛfoɔ,0,09_Twi-Dictionary_parallel
physics,Sɛdeɛ nyansahunu ne ahoɔden di nkitaho ho adesua,0,08_hs_physics_twi_parallel
physics,adeɛ a wotumi sɔ mu,0,09_Twi-Dictionary_parallel
physics,"nyansahunu mu adesua a ɛfa egya, nkanea, hann ɛne anyinam ahoɔden ho",0,09_Twi-Dictionary_parallel
physio,nipadua mu ateetee ho aduyɛ,0,09_Twi-Dictionary_parallel
physiologist,obi a osua sɛnea nnipa ne mmoa nnipadua yɛ adwuma,0,09_Twi-Dictionary_parallel
physiology,nyansahunu mu adesua a ɛfa sɛnea nnipa ne mmoa ne afifideɛ yɛ adwuma,0,09_Twi-Dictionary_parallel
physique,sɛdeɛ obi nipadua teɛ,0,09_Twi-Dictionary_parallel
pianist,obi a ɔbɔ adakabɛn,0,09_Twi-Dictionary_parallel
piccalilli,abɔmuu bi a wode afuomnuane yɛ,0,09_Twi-Dictionary_parallel
piccolo,abɛn ketewa bi a wode bɔ nnwom,0,09_Twi-Dictionary_parallel
pick up the tab,wotua ka bi kyɛ nnipa binom anaa woma won sika,0,09_Twi-Dictionary_parallel
picker,obi a ɔsesa nnuaba,0,09_Twi-Dictionary_parallel
picket,adwumayɛfo a wɔbɔ dɔmpem kogyina adwuma no akyl -sɛ wɔn- nyɛ adwuma,0,09_Twi-Dictionary_parallel
pickled,ɛnam/afuom-nnuane a wɔhyɛ ne nkyene,0,09_Twi-Dictionary_parallel
picky,obi a ɛdene sɛ wɔbɛsɔ n'ani,0,09_Twi-Dictionary_parallel
picnic,nnipa a wɔtena peteem di aduane,0,09_Twi-Dictionary_parallel
pictorial,nfonin ahodoɔ a wɔda,0,09_Twi-Dictionary_parallel
piddling,ade ketewa anaa deɛ ɛho nhia,0,09_Twi-Dictionary_parallel
pie,ɛnam ne afuomnnuane a wode afra esiam ato,0,09_Twi-Dictionary_parallel
pie chart,Nfonin a atwa kanko,0,03_science-glossary
pie graph,Nkonta mu nfonin atwa kanko,0,03_science-glossary
piecemeal,ade bi a esi nka-krankakra,0,09_Twi-Dictionary_parallel
piecework-adwuma,nhyehyɛɛ bi a wotua wo ka amonom hɔara wɔ berɛ a wayɛ awie,0,09_Twi-Dictionary_parallel
pierced,biribi a wɔboapa awom tokuro anaa w'ahwire mu,0,09_Twi-Dictionary_parallel
pig-headed,obi a ɔnnsesa n'adwene,0,09_Twi-Dictionary_parallel
piggery,beae a wɔyɛ nprako,0,09_Twi-Dictionary_parallel
piggy,nkwadaa de frɛ prako,0,09_Twi-Dictionary_parallel
piggy,obi a odidi dodo na ɔyɛ pɛsɛ-minkomya,0,09_Twi-Dictionary_parallel
pigmentation,aboa anaa onipa honam ani hwɛbea a wode woo no,0,09_Twi-Dictionary_parallel
pigmentation,kɔla a ɛka ade,0,06_hs_chemistry_twi
pigmentation-marks,honam wedeɛ no aseɛ,0,09_Twi-Dictionary_parallel
pigskin,Nwoma bi a wode prako wedeɛ na ayɛ 2. prako nwoma,0,09_Twi-Dictionary_parallel
pigsty,prakodan a ɛyɛ apata,0,09_Twi-Dictionary_parallel
pike,"nsuonam bi a ɔkyere adwene afoforɔ weɛ 2. Peaw, pea, kambaa",0,09_Twi-Dictionary_parallel
pikestaff,biribi a ɛda adi kɛse ma wohu,0,09_Twi-Dictionary_parallel
pilchard,apataa ketewa bi a ɔte po mu,0,09_Twi-Dictionary_parallel
pilgrim,obi a otu kwan kɔ beae a ɛhɔ yɛ kronkron,0,09_Twi-Dictionary_parallel
pilgrimage,akwatuo a ɛdekɔ beae a ɛhɔ yɛ kronkron,0,09_Twi-Dictionary_parallel
pillion,obi a ɔte moto/dadepɔnkɔ akyi tu kwan,0,09_Twi-Dictionary_parallel
pillory,"obi a wɔkasatia no kɛse, titiriw wɔ koowaa krataa mu/T. V. ne radio so",0,09_Twi-Dictionary_parallel
pillory,wɔde dua na abobɔ a wɔde abɔnefoɔ tiri ne wɔn nan hyehye mu ɛma wɔtena faako-kyɛ bere tenten sɛ asotwe,0,09_Twi-Dictionary_parallel
pilot,dwumadie bi a wɔsɔ hwɛ,0,09_Twi-Dictionary_parallel
pilot,obi a ɔka nhyɛmma,0,09_Twi-Dictionary_parallel
pilot,obi a ɔka wiemhyɛn,0,09_Twi-Dictionary_parallel
pilotless,wiemhyɛn bi a etumi tu a ɔkwankyɛrefɔɔ blara nte mu,0,09_Twi-Dictionary_parallel
pimply,obi a nsaa pii wɔ n'anim,0,09_Twi-Dictionary_parallel
pinafore,emmaa atadɛfɔm bi a wɔde ɛsoro atadɛɛ hyɛ so,0,09_Twi-Dictionary_parallel
pinched,obi anim afɔn na wayɛ siamoo,0,09_Twi-Dictionary_parallel
pinkrick,biribi a ɛhyɛ wo abufuo bere tiaa bi,0,09_Twi-Dictionary_parallel
pinlon,obi a waso ne mu na'onnya kwan nwane,0,09_Twi-Dictionary_parallel
pinny,ataadɛ bi a yɛhyɛ de kate ataade - pa so na ɛbɔ ho ban a ɛmma no nnyɛ fi,0,09_Twi-Dictionary_parallel
pinpoint,biribi a wotumi hu baabi a ɛwɔ,0,09_Twi-Dictionary_parallel
pinpoint,biribi a wotumi hu/wotumi kyerɛ sɛnea esi teɛ ankasa,0,09_Twi-Dictionary_parallel
pioneer species,nkwadeɛ a wɔdi kan,0,07_hs_living_environment_twi_parallel
pious,obi a ɔnnfa ne nyamesom nni agorɔ,0,09_Twi-Dictionary_parallel
pip,aba denden a ɛwɔ duaba bi mu tesɛ ankaa-aba/pɛɛ-aba,0,09_Twi-Dictionary_parallel
pip,ahoma a ɛbɔ ɔsraani abati,0,09_Twi-Dictionary_parallel
pip,di obi so nkunim wɔ akansi mu anaa wahyɛ no,0,09_Twi-Dictionary_parallel
pipe,dadebɛn a wɔde fa mpunpunase a nsuo/fango nam mu,0,09_Twi-Dictionary_parallel
piper,ɔdwontofɔɔ a ɔbɔ abɛn bi,0,09_Twi-Dictionary_parallel
pipette,ahwehwɛ perentoa bi a nyansahufɔɔ de susu adɛ,0,09_Twi-Dictionary_parallel
piquant,biribi a ɛyɛ anigye,0,09_Twi-Dictionary_parallel
piracy,asraafɔɔ a wɔbɔ korɔno wɔ nsuo so,0,09_Twi-Dictionary_parallel
piranha,nsuom-nam bi a neho yɛ hu na' otumi di nnipa ne mmoa nam,0,09_Twi-Dictionary_parallel
pirate,asraafɔ a wowia ɛhyɛn mu nneɛma wɔ po so,0,09_Twi-Dictionary_parallel
pirate,owia obi adwadɛɛ ho nneɛma tɔn anaa ɔyɛ bi tɔn,0,09_Twi-Dictionary_parallel
pirouette,ɛnwom ano a wɔsa dane wonho ɛbrɛ a wogyina hɔ,0,09_Twi-Dictionary_parallel
pistil,Nhwiren fa baabi a ɛyɛ ɔbaa,0,03_science-glossary
pistil,borɔwɔ afifide fa a ɛyɛ ɔbea,0,07_hs_living_environment_twi_parallel
pitch,asasetam so a wɔbɔ,0,09_Twi-Dictionary_parallel
pith,duaba a w'ahwane ho ná ato ne fufuo no,0,09_Twi-Dictionary_parallel
pith,nhwiren afifide fa bi,0,08_hs_physics_twi_parallel
pithy,ɔkasa anaa ntwerɛɛ tlawa a wotuml kae,0,09_Twi-Dictionary_parallel
pitiful,biribi yɛ wo awerɛho,0,09_Twi-Dictionary_parallel
pitiless,obi a onnhu mmɔbɔ,0,09_Twi-Dictionary_parallel
pittance,sika ketewa a wɔde ma obi sɛ akatua,0,09_Twi-Dictionary_parallel
pitted,ntokuro nketenkete a ededa biribi ho,0,09_Twi-Dictionary_parallel
pituitary dwarfism,apetɔ a ɛfiri enyini homon ho haw,0,07_hs_living_environment_twi_parallel
pivot,adehia titiriw bi a wogyl-na so yɛ biribi,0,09_Twi-Dictionary_parallel
pivotal,biribi nyinnasoo a ɛho hia,0,09_Twi-Dictionary_parallel
pizza,mmɔre a wɔde ntos ne afuomnuane afra ato,0,09_Twi-Dictionary_parallel
pizzazz,biribi a ɛyɛ anigye anaa ɛtwetwe adwene,0,09_Twi-Dictionary_parallel
"pl. a- -fo, = nnipa a womfra, men of low condition, low, mean, common people, the dregs of society; cf. akwanihūmāni. F. people living in the bush, not on the coast, bush-people.",adeséni,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a- -fo, = nnipa a womfra, men of low condition, low, mean, common people, the dregs of society; cf. akwanihūmāni. F. people living in the bush, not on the coast, bush-people.",o-desèní,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a- -fo, a worshiper of fetishes, a heathen.",o-bosonsomni,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a- -fo, carrier, porter.",o-desoání,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a black stone.",o-bobiri,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a deceitful, fraudulent, person; syn. okóntomponí, okọṅkọnsáfó",o-brabráfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a kind of basket roughly made of palm-branches; berew a woabo woaṅwene de soa adesoa; wofre bi se: ahagya, akyemmedew, akuapemmedew; cf. akotwē, kyɛṅkyɛṅ, apakāṅ.",o-bɛdéw,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a long, but comparatively thin kind of drum; cf. akyene, atumpaṅ.",o-bommā,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a needy, indigent, poor, destitute man; syn. ohiani, omanehunuo. Ps. 41, 2. 72, 13.",ọ-bĕrefo,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a small pot in which the palm-wine distilling from the tree is caught; ahinawa bi a ano ketewā-bi a wọde sua abẹ; pr. 599.946. cf. asāhina; pōrow, v.",e-bom',0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a species of antelope, of dark colour, called also ɛwi; cf. odabo.",o-bóbíri,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a species of wild vine growing in the woods.",o-bobé,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a spreading or thorough movement or effect: gua bo bum, the whole assembly rises at once s. bo 7; woasore bum = prekō, they have got up in a state of confusion; oguaṅ no abēbo m'abūro mu b., that goat has made havoc in my maize, has eaten a good portion of my corn; woabo yeṅ abum, they have put us into confusion; woabo aguabum, they have brought the market into confusion; ebōo b. no, when the confusion began; abogyabum, covering or bespattering with blood by blows.",búm,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, a strong, stout, big man; a powerful, mighty man.",o-bĕraŋ,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, abyss, gulf; the depth of the sea; amōa a emu do a ewō nsum'.",e-buṅ,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, alligator. - pr. 859. crocodile; odeŋkyem-irempoŋ, pr. 2850. syn. asuboa. - deŋkyemmerefū, -funu, pr. 1171.",o-déŋkyém,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, an irascible man, easily provoked or offended.",o-bufu-fafɔ,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, bough, branch of a tree, river; cf. basa, baw, dubā.",bā,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, buyer, customer.",o-detọfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, civil commissary, ""purposely sent"" for some special purpose.",o-boasomafo,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, commander of an army.",o-dom-píafo,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, executioner, hangman; pr. 636. forerunner; a by-name of the bird apatipere",o-bráfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, female, esp. of animals; cf. obā, obea, Gr. § 141, 2.",o-bere,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, giant oberaŋ tenteŋ, hontoŋ, oberaŋ a oware na osō te se nea tokuru da ne mu.",o-beran-tetetū,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, helper, assistant, supporter. Bóàfo, pr. n.",o-boáfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, inquirer. pr. 1700.",o-debisáfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, learner, student. - adesūa-kā, inf. examination.",o-desūafo,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, nea odwenso kete so, who pisses on his mat bo tow cf. pōtofó.",o-boto-fó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, oda su=horow a division of the night, night-watch of which the negroes count three: from 6 to 10, 10 to 1 and 1 to 4 o'clock. Woda na wunyāñ a, wofre no d. biakō; od. biakō twām' a, na omunuñkum nè mframa abetwām'. Wayi or wada d. biakō, he has slept the first part of the night; woadá ayi d. fā, they lie in the first sleep: woada ayi ad. abieñ, they have slept from the beginning of the night till after midnight; woadá ayi ad. abiesā, they had slept till about 4 o'clock in the morning; obaa od. abieñ mu, he came in the second watch; eduu od. koṅkoṅ, it was in the middle of the night; odasúm', at midnight, in the night. - F. desu, Mt. 24,43. [Ps.90,4.",o-dasú,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, onipa a ne tekrɛma yaw bebrɛ, n'ani ye deŋ; syn. okasafo.",o-brámmramfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, precious stone.",o-bo-hene,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, rock; obo a éterew' hó.",o-bótaṅ,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-, seller, trader.",o-detọṅfo,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-fo, 1. owner or chief of a town or village used as a respectful title or appellation; 2. burgomaster, mayor, prefect.",adekúrow,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-fo, 1. owner or chief of a town or village used as a respectful title or appellation; 2. burgomaster, mayor, prefect.",o-dékùró,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-fo, prophet, Chr. ukomhyefo, Prk.",odiyíní,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. a-fo, relation, relative, kinsman; syn. oni.",o-busūá-ni,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. brafó, a woman that has her monthly courses",o-bràfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. id. 1. fin, mpata akyi b. =ntɛtew. 2. nave or spoke of a wheel",birimmírìm,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. id. F. amba, kernel, seed, fruit; cf. adua, aduaba; eggs; da aba so, to brood; — ball, knob; pl. abaabá, knots, clods, globules.",aba,0,17_A Dictionary of the Asante and Fante Language_mono
