page,twi,eng
497,soɛa (swea),"F. = soa, v. to bear; to put upon one's head. Mt. 8, 17. 27, 29."
497,"asɔɛdéŋ, asɔɛmérɛw","= asɔɔdeŋ, asɔɔmerew."
497,soɛr (swer),"F. = sòré, v. to (a)rise &c. Mt. 2, 20f. 26, 46."
497,sofí,"v. to defile, defame, slander; syn. sopa; os. me = ogu me hɔ fi, he defiles me &c."
497,ɔ-sɔfó,"pl. a- [sòre, v.] 1. priest, one who officiates in the service of God or of a fetish, or who performs religious ceremonies; minister; missionary. — 2. a species of butterfly."
497,ɔ-sɔfó-bɔáfó,"pl. a-, helper of a minister; catechist; cf. seŋkyereni."
497,asɔfo-dé,"things belonging to a priest. Ex. 29, 9; as. nsam'hyé, consecration. Ex. 29, 22. — asɔfo-dí, inf. ministering as a priest, priesthood; asɔfo-dwúma, a priest's office. Ex. 29, 9. — asɔfo-hyé, ordination of a priest or minister."
497,asɔfó-ŋhyíá,"council, synod. — asɔfo-kúw, priesthood, congregation of priests. 1 Pet. 2, 5.9. — asɔfo-kwaá, pl. n- [akoa] servant of the priests. 1 Chron. 9, 2. — sofopanyíŋ-ŋwúma, highpriestly office. K. § 232."
497,ɔ-sɔfowá,"pl. n-, the assistant of a priest; nea ónnú (onnyã nyee) sɔfo-pa (ɛ); curate. F. osɔfo kakraba, a young minister."
497,ɔ-sɔfo-panyíŋ,"pl. asɔfó mpànyíŋ, highpriest, chief priest."
497,asɔfó-sũáfó-fi,theological seminary.
497,sòhori,"pl. n-, ostrich."
497,sɔ-hó-saŋ,"[arriving somewhere & returning]: adwuma no yee s., the work was given up before being completed; akwantu no ayɛ s., the journey was given up before arrival."
497,ɔ-sɔ́-hwɛ,"F. n-, inf. trial, temptation; examination; hũ s., s. hũ. — sɔ́hwɛ-bére, time of temptation. — ɔ-sɔ́hwɛfó, tempter. Mt. 4, 3. — sɔ́hwɛ-mù-yiyeyé, proof, tried probity, approved integrity. 2 Cor. 2, 9."
497,ɛ-sɔ́-hwɛ,"inf. [hwe so] protection, guard. K. § 158 ŋk.; care."
497,nsɔ-hyé(w),"embers, live cinders; ogya a ayɛ nyámɔo."
497,asɔi,"pl. n-, handle of a knife, sword, vessel (ɔsekaŋ, ŋkrante, afɔa, kuruwa); so n'asoi, hold it by the handle!"
497,asɔkɛtɛ,a species of hare; cf. adaŋko.
497,asɔkɔ-bɛŋ,"pl. n- [abeŋ] horn to blow with, made of an elephant's tusk; ɛsono sē a wòhyɛŋ; cf. pr. 2995."
497,sokodaa,a certain game; s. agoru.
497,nsokodé,"wodi (no hɔ) ns. = nseku, they slander him, divulging or propagating bad reports."
497,sòkɔmm,hanging with fat; nãm no hɔ wɔ srade s.
497,sɔ-korá,[sɔw] a calabash for skimming palm-oil.
497,asɔ-kòraá,"auricle, external ear. Am. 3, 12."
497,asɔkòraŋ,a nickname of the cat; s. agyinamoa.
497,nsokotá,"F. = ntokotá. Mt. 10, 10."
497,asɔkòrhwɛ,a disease (eczema) of the ear; asɛ a egu nnipa asɔ hɔ; mmofra na staa yɛ wɔŋ.
497,"ɔ-sɔkú, osókúm","Akr., s. sódúro Ak., sɔbakùrá F."
497,nsɔ-kúkuwa,"snuff-dish. Ex. 25, 38."
497,asɔkwá,As. a species of bird.
497,asɔkwáfo,"horn-blowers [asɔkwani, sing.?]."
497,sɔkyee,"= sɔŋg, safe and sound, whole; ofii ǝyare no mu fii s., he was completely cured of the disease."
497,asɔ-kyeá,inf. [kyea asɔ] perversion of judgment.
497,sòm,"v.: ósòm n'ano gu me so, he distorts his mouth (makes a wry mouth) at me, protruding his lower lip to express contempt; cf. pɛɛ."
497,som',"so, mu, to take or lay hold of, to seize; to touch, handle; to continue, go on with (a work); to hold out, endure, bear, suffer, stand, sustain. — Phr. mísóm' à, ensó, in whatever way I try to manage it, it does not succeed, it does not answer; misom' a, ɛnyé yiye bio, i can no longer forbear. 1 Thess. 3, 1. 5; ne ba yaree; osɔom' a, amfua, his child fell ill; he"
498,sòm,"v.: s. asra, to take snuff; s. mframa, to snuff up the wind. Jer. 14,6; cf. 2,24: sow mf."
498,sòm,"v. [red. sonsom] to serve (a master, a king, God, or an idol or fetish), to be a servant or subject; òsòm me, he serves me (just now); òsom me, he is my servant. pr. 2825. 2996-99. — okɔ-som, he goes to serve, enters service, becomes a servant; òsòm me hòhó, he entertains me hospitably, as a guest, treats me well as is due to a stranger = oye-me hoho, cf. ohoho. pr. 122. 1620. 2996-99. — osom no sòm-pa, he serves him faithfully. — som .. ano, s. ano 10. — èsòm bó (kèsé), it is (very) precious or valuable; ne bo a esom no, the high price of it; cf. sɔ 7."
498,ò-sóm,"inf. service, servitude. Mt. 25, 6; religion; wokura osom tròdoo mu, they hold to the right religion. — ò-sóm-adwúma, office, service, duty, trust or charge conferred by authority."
498,asóm,"asó-mù, s. asɔ."
498,o-som,"osom' [con. nè sòm'] brass bucket; F. nsom'. [esum, odasum'. esom, esuom, F. midnight, Mt. 25, 6; cf. asóm-maa, pl. n- [esono oba] the young of an elephant. pr. 3008."
498,ɛ-só-má,"inf. exaltation. K. § 236. — só-má-adé, - afèré, - ayèyéde, offering, heave-offering, oblation. Ex. 29, 28. 30, 13. 35, 5. Ezek. 45, 1."
498,somá,"v. to send (a person; cf. mänä, to transmit a thing); to despatch an agent or messenger; cf. yi or tu bɔfo: masoma onipa Dkraŋ, I have sent to Accra. pr. 270. 340ff. 426f. 3000ff. — o-somá, inf.: mekɔ we-s. no, I shall carry out your commission, or order."
498,ò-somáfó,"pl. a-, messenger; apostle; cf. ɔbɔfó. — asomáfó-dwúma, apostleship. Acts 1, 25."
498,ò-sóm-adwúma,service; charge; office; administration.
498,ò-sómáŋká,"[soma v., kã, to touch] òyè os., when sent on an errand, he does not go nor touch the matter. pr. 1458."
498,ò-sómáŋkáfó,"pl. a-, one who does not go when he is sent; òye os. = òyè òsómáŋká; cf. guantiri. pr. 3007."
498,somaŋkám,"the great foramen in the occiput; foramen occipitale magnum; onipa atiko ntini akese abieŋ no ntam' tokuru no. When the great f. is very big, it is said to be a sign of a strong will or of obstinacy."
498,somantéw,"[sɛ wusom' a, entew] a climbing plant; s. hãmã 2."
498,soma-nyi,F. = osomafo.
498,asoma-sém,mission; cf. asampa-terɛw.
498,asómàsi,s. asiamasi.
498,"asóm-dwòèé, -dwèè","Ak. -dwos, F. -gwee [n'asóm' adwo no] quiet, tranquillity, peace; freedom from perturbation. pr. 3010. Mt. 10, 34; kɔ no as, so (Ex. 4, 18)! fa as. kɔ! go in peace!"
498,asómdwee-dé,"prosperity. Jer. 33, 9. — asómdwee-sém, words of peace. Deut. 2, 26. — asómdwee-ní, pl. -fo, a peaceable person. Ps. 120, 7."
498,n'sómé,"Akw. = nso; oyi nsómé dé, ofi hé ni?"
498,som-mé,"pl. n- [esono? abɛ] a plant, an emblem of purification and peace. Its smell is said to drive away evil spirits. Ade titiriw a wode dwira nnesma nyinana; wode yi mmusu; cf. twɛ kãra & ntomme."
498,sóm-meá,[osóm bea] place of (religious) service.
498,sóm-méa,[osóm bea] manner of conducting (religious) service.
498,asóm-mén,"pl. id. [esono abɛŋ] 1. an elephant's tusk, viz, a small one, whilst asɔ̃nsé is used for a large one. pr. 1375. — 2. ivory. pr. 3009."
498,asóméréw,(Akp.) F. = asɔmerew.
498,asómerewá,a medicinal plant; a shrub with small fruits like pomegranates.
498,asóm'fáŋã,"Ak.; asonomfɔa, Akr., a swallow; cf. k(w)ataŋyi."
498,"asóm-fé, asɔ̃nfé",[esono afɛ] an ivory comb; s. ŋweefɛ.
498,asóm-fékuw,[esono f.] a herd of elephants.
498,ò-sòmfó,"pl. a-, servant, attendant."
499,ɔsomfo-pányiŋ,"omansohwe mu s., minister, secretary of state. Hist."
499,ɔ-sɔm-kyê,"-kyee, fanaticism."
499,sɔmmóre,"tick; aboaa bi a ɔfemfãm nguan nè akramaŋ nè anantwi hô na ɔnom woŋ, it sucks their blood."
499,asomorofí,"= asàmmorofi, hearth."
499,nsompémma,"a species of pot-herb, faŋ bi."
499,sɔm-prɔwé,"tɔ s., to fall ill; woŋ nyinaa atɔ s., all of them are ill."
499,ɔ-sɔm-seséw,religious organization or reformation; cf. nseseforo.
499,nso-mú,"v. n. handle, e.g. of a door-lock. Cant. 5,5."
499,soŋ,"v. F. = sono & sɔm; son asra, to take a pinch of snuff."
499,sɔŋ',"Ak. sono, v. to follow one after the other (ebi di bi akyi, ;) 1. to flow in succession, to trickle, gush: nsú sɔŋ' n'aniwam', or n'aniwam' nsu sɔŋ = osú pii, nsu ba n'aniwam' pii, tears fill his eyes, gush from his eyes. - 2. to cause to trickle or flow, to strain, filter: asɔŋ' ŋkwaŋ so, she strains soup; - to sift. Am. 9,9. - 3. to follow in succession (with the eyes), to at, take aim: wotow aboa na woansɔŋ no a, wunnyã no, if you shoot an animal without taking aim at it, you will not get it; osɔŋ no ara yiye tow agyaŋ kɔwɔ ne mmoano; - ne nsa sɔŋ, he is a good shot. - 4. to be oblique, slanting, sloping, to slant, incline from an upright or horizontal direction: ɔdáŋ no sɔŋ', the roof of that house is sloping. - 5. sɔŋ gu, to be wasted away, pine away = foŋ; onipa no, wasɔŋ agù. Ezek. 24,23."
499,sɔŋŋ,"sɔŋ, a. adv. 1. safe and sound, unharmed, unhurt, secure, whole: ode ne hô s. aba, wafĩ mu s. aba; ne hô beyɛ s. Prov. 29,25, cf. 28,20; ɔremfa ne hô s. nni, syn. ne hô renyé tɔtorɔtɔɔ, he will not go unpunished. Jer. 49,12. - 2. pure, unmixed, mere, alone, only, nothing but: woyi no wom' s., they select him alone, him only from among the crowd."
499,ɔ-sɔŋ',"òsɔŋ', the tamarind tree and its fruit (= òsɔŋ' aba). pr. 195; cf. ɔsrono, ɔsoŋkoraŋ, kwafea."
499,asɔŋ,"(Ak. n-): óbɔ akoá no asɔŋ, he gives the slave bad advice (to run away from his master); obɔɔ obea no as., he gave the woman the bad advice to leave her husband; cf. asow."
499,asɔŋ,"n., seven. Gr. § 77."
499,asɔŋ',"pr. n. m. & f. (= the 7th child). Gr. § 41,5."
499,Asoná,"Asóna, one of the original families of the Tshi people; cf. App. D. Asonafo fi Adanse bedii Akyem so (D. As.)."
499,ɔ-sónani,"pl. A- -fo, a member of the Asona family."
499,asóna-wɔ,"asonawɔ, a red snake, the terror of the Asonafo."
499,asɔnnadé,[obs.] steel (D. As.).
499,sɔn-nám,[esono nãm] the flesh (meat) of an elephant. pr. 602.
499,sɔŋeé,"Ak. sɔneɛ, strainer, colander, filter, skimmer; sieve. Am. 9, 9."
499,asɔ̃nẽ,"a species of small worm in the ground, sucking blood from man's feet; sand-worm? cf. asaseboa. - asɔ̃nẽ-ne-nã (nsáséboa ne nã) a species of fly. - asone-takúm, (pl. id. or n-) id. pr. 3034. 3468."
499,nsɔ̃nẽé,"v. n. [sono] difference; variation; syn. nsonsonee. Rom. 3, 22. Cf. nsɔnoe, ɔsɔno."
499,asoneká,= asoroká. - asɔ̃n-fé = asɔmfẽ.
499,nsɔŋhwẽá,a species of grass.
499,asɔŋ-hóma,"[esono ŋhoma] the skin of the elephant, an elephant's hide; cf. hátaa."
499,ɔ-sɔŋ-káhiri,"[ɔsɔm, kahiri] the pad used in carrying loads or tribute in the service of a foreign king or nation; wɔbɔ no s., they submit, yield, become tributary to him; ogye woŋ s., he demands subjection from them, imposes tribute on them."
499,Asɔŋkó,"Ɔsɔŋkoní, pr. n. of a certain company, s. asafo & Apesɛmakãfo."
499,ɔ-sɔŋ-kɔrãŋ,"-kwàraŋ, a species of tree with edible fruit = ɔsɔŋ & ɔsrono; kwaemu s., sareso s.; - brofo s., the tamarind tree and its fruit."
499,ɔ-sɔŋkorɔmaníŋ,a species of hawk (akɔrɔmã).
499,soŋkronsuo,Ak. a species of bug.
500,ɔ-soŋkŭrobía,"a. bíaa, a certain tree and its red, edible fruit. pr. 3011."
500,ɛ-sɔŋ-kúw,"a., pl. id. [ɛsono] a herd of elephants."
500,asɔŋ-kwá,[nea əsom kwa] a good-for-nothing fellow. pr. 3574.
500,sono,Ak. v. = soŋ.
500,sòno,"Ak. v. = sɔ̃m, to snuff; ósòno adúru, or ɔde aduru sono ne hō, he sniffs medicine; wòsono no aduru, or wòde aduru sono no, they give him medicine to inhale through his nose; os, asra = osom asra, he takes snuff."
500,sono,"Ak. v. = sɔ̃m, to serve; wòde atwereɛ besono woŋ hō, they will be-labour each other with their fists; ɔde ŋkrante as. dua no hō, with his cutlass he has cut (a groove) round the tree (for felling it)."
500,sòno,"v. [red. sonsono], Ak. sora, to differ. 1 Cor. 4, 7; to be different, peculiar: anomaa te afìrim' no, èsono nè kásá ŋkɔ̃, when the bird was in the snare, its cry was different. pr. 2479; èsono asẽm yi mù, na esònò (or ésònò) eyí mù, the contents of this matter or word are different from those of the other; deŋ mu na esono sesea nè pirebi? in what lies the difference between a basket called s., and another called p.? ɔmá esòno, he makes a difference; ade a esono, a different thing, something different; pl. nneema a esono; nnéema diŋ à ésònsòneé, different names of things; wahũ me mmɔbo a esono no koraa, he has shown me his mercy in an extraordinary manner. pr. 3012-20."
500,ɔ-sóno,"inf. difference; ne sono a esono noŋ ne nea ɛwɔ he? in what is it different? os. bi da yenè woŋ ntam', we differ from them; we are at variance. Cf. nsōnoe."
500,ɛ-sóno,(pl. id.) elephant. pr. 256. 278. 300. 444. 455. 893. 1084. 1444. 1515. 3021-31.
500,ɛsóno-nè-ne-mmá,s. agoru.
500,ɛ-sono,Akw. = koro(w)béŋ.
500,nsɔŋŋɔ́,"otu me ns., he follows me in a stealthy manner, he walks slowly after me in order to spy on, or observe, me; di .. ns., s. tu 41."
500,nsóno,"[con. né nsòno] bowels, entrails, intestines, guts. pr. 133. 190. 346. 734. 3033. - cf. ayam'de; - ne wu twa mé-nsòno mú, his death makes my heart ache; mma ye woŋ nãnom nsòno só siŋ, mothers (naturally) love their children better than fathers do."
500,nsono-kèsé,"usonopɔŋ, stomach of man; better: dawagua, dawadwa. Cf. adiditweaa, ofuru, maw of animals."
500,nsōnóé,"Aky. nsōnoe, = nsōnee; ns. da əkra nè hōnam ntam', there is a difference between the soul and the body."
500,asonoká,= asorokã.
500,nsónoma,= nsoromma.
500,asónòmfɔá,s. asóm'făná. pr. 2547.
500,asón-sé,pl. id. [esono esé] an elephant's tusk of larger size; ivory; cf. asommeŋ.
500,sonsōm,red. v. sōm.
500,ə-sonsóŋ,"əsonsóŋ, Ak. = osunsóŋ."
500,nsó-nsó,s. nsō.
500,sònsɔŋkú,"bɔ s., to loiter, linger, tarry, delay, stay; to stand still, stop, pause; to be irresolute, undecided, wavering, embarrassed, bewildered; óbɔ s. == ónam gyàbégyàbè; kaŋ no Asantefo reba na yeŋ nenanom te a, wobɔ s. tetew woŋ mma dè bɔ nnuá ná wowuwú."
500,sonsɔŋkú-bɔ,"inf. the act of loitering &c.; a stand-still, stand, stop, pause; irresolution, indecision; onyamesom mu nni s., the service of God does not admit of indecision."
500,sònsɔŋ,"aní sòns., large brown eyes."
500,nsonsoneé,"v. n. difference; variation; cf. nsonee; ns. da woŋ ntam', there are distinctions to be made among them. K. § 159."
500,sònsono,"red. v., s. sono."
500,sònsɔ̃nɔ̃-mánsɔ̃,"sònsɔ̃rɔ̃-m., indistinctly; approximately, at random; biribi a woahũ na wuŋhũ no yiye; kā no s. biara kyere me! mate no s. bi peŋ se..."
500,asónsŭaa,"1. sap of trees, sometimes falling down in drops: as. asɔ agu me so. --- 2. a disease attended with a persistent and unconscious discharge of water from the penis."
500,ason-takúm,= asone-t.
500,ə-sóntó,an elephant's ear prepared for a drum.
500,asóntɔrem',asóntɔrem' [asóntɔre] between the ears.
500,sōn-núá,[esono nua] used to fan by.
500,ɛ-sóŋ-weré,"[esono were] an elephant. smelling bark of a tree, woŋ koŋmu."
500,sōn-nyá-de,"[sōm nya de] (sɔɔ do, F. = to serve)."
500,asōn-yé-sò,[sōm ye so] service.
500,asō-ɔdéŋ,[asō adeŋ] cf. asōwui. - disobedient person.
500,asō-ɔmérɛw,"[asō merɛw] cf. osete, osetew."
500,sopá,"v. to disgrace, cover with i/mo, to put upon; to stain, to be disgraced: me diŋ bone, me aniwu wò nyam; [wo] m' aniwu hō asé one taŋ kyere wo."
500,nsópá,"inf. defamation, disgrace, disheartenment; cf. ntwiri, aho."
500,sópe,"1. = sobe, s. kráa; siká sɔpe no sópe-sope, it is titities."
500,asopon(ō),"F. beg. (Mt. 12, 45). - a morning; - cf. ka."
500,sop'rádáá,"pl. n- sɔprɔpɔ(w), an h. pr. 3035; mmoa koŋmu de kyerɛ sɔr, swɔr, F. = 6, 5-9. 26. 36. 39."
500,asɔr,F. = ch.
500,ɛsɔr,F. = en.
500,sora,"v. Ak. = sono, yi, this is different and never again."
500,ɔ-sorání,"F. osoroni. Mt. 27, 2."
500,sòre,"v. to become, to absorb moisture."
501,asóntɔrem,"the part of the head between the eye and the ear, temple."
501,sõn-núá,"an elephant's tail, used to fan before kings; s. mrã."
501,ɛ-sõŋ-wéré,1. the skin of an elephant. 2. a species of sweet-smelling bark; ohũam bi; wosina to woŋ koŋmu.
501,sõn-nyá-de,"merit. (sõo do, F. = toa so.)"
501,asõn-yé-sò,As a place of worship.
501,asõ-ɔdéŋ,"disobedience; cf. asõwui. ɔ-sõdéŋfó, pl. a-, a disobedient person; syn. asõwuifo."
501,asõ-ɔmérém,"obedience; cf. ɔsete, osetie."
501,sopá,"v. to disgrace, dishonour, defame, cover with ignominy, bring public shame upon; to slander, calumniate; intr. to be disgraced &c.; ɔsopa me, e.s. ɔbɔ me diŋ bone, ɔbɔ me ahora a.s. ɔhyɛ me aniwu wə guam', oyi m'anim anuo-nyam; wo aním gu ase a, na woasopa [wə] mmaa nyinaa; ɔto wo pɛ = əkã wo hō asɛmmone a, s. wo hō ade a ɛyɛ taŋ kyere wə guam'; cf. pɛ."
501,nsópá,"inf. defamation, slander, calumny; disgrace, dishonour, shame, ignominy; cf. ntwiri, ahohora(bɔ), animguase."
501,sópe,"1. = sobe. 2. = ketewaa, kakraa; siká sópe, a little gold; wotəŋ no sópe-sópe, it is sold in small quantities."
501,asopən(õ),"F. beginning, the first state. (Mt. 12,45). - as, no, first, in the beginning; - cf. kaŋ, mfiase &c."
501,sop'rádáá,"pl. n-, onion; syn. gyeene."
501,sərpəpó(w),an herb similar to nyinyã. pr. 3035; mmosəŋkwaa de gugu woŋ koŋmu de kyere se wəyɛ mmosəŋkwaa.
501,sər,"swər, F. = sɔre, to pray. Mt. 6,5-9. 26,36. 39. 41."
501,asər,"F. church. Mt. 16,18."
501,ɛsər,"F. heaven, Mt. 6,9f. = əsɔro."
501,sora,"v. Ak. = sono; esora eyi = ɛsono yi, this is different, i.e. only this time and never again."
501,ə-sorání,"F. əsoranyi, n-, pl. (n)-fo, s. əsráni. Mt. 27,27."
501,sòre,"v. to become humid, damp, moist, to absorb moisture (said of ŋkyene, salt)."
501,sòre,"v. [inf. a-, red. sosəre] 1. to be careful about; treat carefully; sɔre wo hō oo! look after yourself, take care of yourself! ósòre ne bá no sê = əhwɛ no so yiye, əntoto no ase; əs. ne mma hō; əs. ne ŋhoma yi sε eye ŋhoma pa bi. 2. to worship, adore; əs. Nyankəpɔŋ; əs. ne bosom. 3. to perform official religious duty or service, devotional exercises, religious rites; to say the prayers in the family or congregation; wósòre, they are worshipping, have divine service. 4. to baptize: wósòre. no, wasəre ne hō, (pl. woasósəre woŋ hō), he has been baptized; better: woabə no asu, wamã woabə no asu. 5. sɔre se ŋŋó, to be handsome, beautiful (said of young men & women)."
501,sòré,"v. [red. sɔresəre] 1. to rise, arise, get up (espec. from a seat or bed &c.; sɔre fi me trãbere! ósòré fi ne kete sɔ); mónsəré mmã yeŋkə! arise and let us go! pr. 323. 325. - to rise (in rebellion), rise up (in arms): əmaŋ besəre. (wə əmaŋ so. Lk. 21,10; sɔre hye.., to rise up against. Gen. 4,8. - ówia sɔre = pue, the sun rises; - to rise, swell (mmore, dough; əpo, the sea; asu, a river). - mã yeŋwie yeŋ adwuma prɛkə nsəre so, let us finish (complete) our work at once; nini menee adowa (prɛkə) sɔree so, the nini swallowed an antelope completely (at once). - 2. to part or depart; to leave, go away; to cease: ne kãra (sunsum or hoŋhom) asəre [wə] no so, his soul or spirit has left him (this is said even before the person has actually expired); mesəré b'rá yim' à, hwe me mma so mã me, when I depart this life, take care of my children! woŋ a woafa woŋ hō adi nyinaa asəre ha, all those who have become free, have left this town; - ɛno ansəre mu a, woŋ yiyeye wə akyiri, if that does not cease (is not given up), it will be a long time before their circumstances change for the better. - 3. to revive: ŋhabaŋ a ɛbəwe no asəre bio; ŋhabaŋ no sɔresəre."
503,sɔrɔm,"v. F. to be conical, to rise to a point; cf. sɔŋ."
503,"sɔrɔm, sɔrɔmsɔrɔm","a. F. conical, pointed; high, lofty, steep; cf. sɔrɔnsɔrɔŋ."
503,nsóro(m)ma,"1. star, stars. pr. 1449. 2810; names of single stars or constellations are: kyékye, aberewá or akókɔtaŋ nè ne mmá, the Pleiades, nyéŋkréntè, Orion, todoo. — 2. a species of butterfly."
503,nsóroma-bàfáŋ,"fixed star; nsóroma à ékyíŋ, better: okyíŋ-nsóroma, planet; ŋhwí-nsóroma, nsóroma-túà-dúá, comet (D. As.); nsóroma à átú, shooting star (wose ɛdag bayere, people say that it turns into yam); nsóroma-soŋ no, the seven stars, the Bear (Arcturus). Job 9,9. — nsóroma-hwefó, star-gazer, astrologer. Isa. 47, 13. — nsóroma-hõ-nsèŋkekaé, astrology."
503,"sɔrɔŋ, sɔrɔnsɔrɔŋ","..., s. sɔŋ, sr ..."
503,sɔrɔnsɔrɔm,= sɔrɔmsɔrɔm.
503,ɔ-sɔrɔ́ní,"pl. -fo, a person from above, from heaven; heavenly; inhabitant of heaven. 1 Cor. 15, 48."
503,ɔ-sɔróno,F. the Locust tree; cf. osróno.
503,ɔ-sɔrɔ́-siká,"= sapa, imitation-gold."
503,sɔrɔ́sɔrɔ,Ak. = sɔrɔwsɔrɔw.
503,ɔ-sɔrɔ́sɔrɔ,"osórósɔrɔ, high above, very high, the highest heavens; upwards; ɔs. Nyame, the Most High God. Gen. 14, 18; s. ɔsoro. — ɔ-sɔrɔ́sɔrɔ́ní, the Most High. Ps. 91, 1. 92, 2."
503,sorów,"v. [red. sorósòrow] to grow or make stiff; to take or cause fright; to become or make shy, coy, timid, stubborn, obstinate, mostly used with asõ: n'asõ asorow, he is disobedient (s. asõ), stubborn, refractory; wasórow, id. = wáŋwèŋ, n'ani abere; wòkã asem kyere no a, ɔnte; aŋkã ese se ɔba, na ɔmma; - was. akoa no (asõ) = watu akoa no asõ."
503,"sɔrɔww, sɔrɔ̀ɔ, sɔrɔwsɔrɔw","(with) a rushing or rustling noise, rapidly; memãa ne kete so ara na mekɔtow miguu s.; wòtotow nnesma kyene wura' a, eye ss.; hwimhwim-ade kɔ ss., s. hwim. pr. 1204."
503,ɔ-sórowa,a certain tree.
503,"asó-siŋ, asósìŋ","one without ears, i. e. deprived of the outer ear, whose ears are cut off; cf. anosìŋ; - to as., to grow disobedient. pr. 1966."
503,sosɔ,"red. v. sɔ. Ak. F. = sosɔw: nnõmaa bososɔe (Mt. 13, 4)."
503,"sosɔ̀, red. v.","1. to carry, pr. 3038, s. sɔ."
503,2. sosɔ̀,to rise from the ground or bed.
503,n'sosɔ,"Ak. = nsɔ. - sɔ̀sɔɔ, s. sɔɔ."
503,nsɔsɔ,Ak. a rough cutting of the bush without planting anything afterwards = nséfɛw; cf. mpópare.
503,nsosɔè,"v. n. a drop, drops; dropping."
503,sosɔre,red. v. sɔre.
503,sosɔw,red. v. sɔw.
503,"sosɔw, red. v.","s. sɔw; - akokɔ sosɔw abũrow, the hen picks up the corn; ŋkũrofo no asósɔsɔw há = kũro no abã mã wòayeye ŋkũraa sosow sare ani, the towns-people were scattered and have taken up their temporary abode here and there in plantation-villages."
503,ɔ-sósɔw,"pl. a-, a kind of hoe or mattock, digging-bill, digging-iron with a long handle. pr. 3039f. 3328; cf. asɔw, asen-susũaa. - Onyame sosow, a stone-hoe, s. abonua."
503,ɛ-só-tefó,"(after poŋkɔ), rider. Ex. 15, 1; (after asase) inhabitant. Lev. 25, 10."
503,"ɔ-sótífó, ositifo","pl. a-, a deaf person."
503,"asótire, Ak.","asósìtiw, deafness."
503,"a-só-tó, inf.",[tõ .. sɔ̃] false accusation.
503,asótó-dé,money [ade] paid as a satisfaction for false accusation.
503,"sótõre, Ak, sótõrɔ","pl. a-, 1. palm, the inner part of the hand, cf. nsam', nsayam'. - 2. a stroke or blow with the palm, box on the ear; ɔbɔɔ me s., wòbobɔ me as. pr. 752. 1651. 3041; hũw, wae or yi s. = bɔ s., to give a box on the ear."
503,"asó-tú, inf.","[tu .. asɔ̃] persuasion, enticement, seduction. - asótú-sém, a seductive word or piece of advice."
503,"nsó-tú, inf.","[tu nsɔ̃] the taking up and strewing of the ashes of ahwiegya, q. v. = afáhye totwa; wohwie a (s. hwie 2), nnaawɔtwe, nsɔ̃ a wotu de kogu kũrotia kyere se wòawie afáhye no."
503,"só-twá, inf.",[twa 10a] mutilation; con-
504,asó-twé,"cision. - sówá-mù-fó, those of the concision, the mutilated. Phil. 3, 2."
504,"asó-twé, asõtwé",inf. [twẽ.. asõ] punishment.
504,sou,F. interj. expressing pity.
504,sow,"F. 1. sow hwe = sɔ hwe. Mt. 4, 1. 7, 22, 18. 35. - 2. sow ano = sɔ ano, Mt. 27, 66. - 3. sow = soa. Mt. 4, 6."
504,sòw,"v., Ak. sɔ, [red. sosow] 1. to catch, catch up, snatch up, with the hands or mouth: metów mesòw, I throw up and catch (a ball); obi foro dua bi na ɔtew n'aba no bi a, na nea ogyina ase na ɔsow; s. mframa, to snuff up the wind. Jer. 2, 24; cf. 14, 6 & sɔ̃m. - ósòw or n'ano sɔ abohom or ahupmu, he gapes, gazes, stands agape, stands gaping or idling about; - to catch with the ears and mind; wosowe se śiadesɛm, they took it as a good omen. 1 Kg. 20, 33. - 2. to pick up; to pick, peck at, of birds with their bills: apiti ye anomaa ketewa bi, əsow nnipa sê. - 3. to catch (up) or receive in breaking a fall or blow, to intercept, ward off: aŋkã merehwe ase, na oyi na əsow me, I should have fallen, but this man (boy) caught me; aŋkã Persini bi de ŋkrante rebɔ ne ti, na Klito kəsow ano, Clitus warded off the blow. - 4. to receive into a vessel, to gather, collect: əde ahina sow nyaŋkɔnsu, he gathers rainwater in a pot; de.. sow .. ano, to place a vessel for that purpose = sũm; - wo ani bɔ aduaŋ yi so ara pe a, na wo ano sow nsu, one's mouth waters at the (first) sight of this food. - 5. sow gu, to flow or trickle down from one place or object upon another: nsu sow guu me sɔ me daŋ mu, the (rain-)water, that had fallen on the roof, trickled down on me in my room."
504,sòw,"v. [red. susow] 1. to hatch (eggs): akokɔ no ansow ne ŋkesua no, na wanom ne nyinaa; ósòw ŋkesuá. - 2. to cut into pieces (yam, for planting): wósòw ədé."
504,sòw,"v. [red. sɔsow] 1. (with or without aba) to produce or bear fruit; ésòw abá. pr. 1476. Mt. 7, 17. 21, 19. - 2. sow mu, to set, stud, e. g. a cloak with precious stones."
504,asów,"pl. n-, hoe, mattock. pr. 729. 3042; cf. soduro, sokum, səbakura & əsosow. - əbɔ əbea no asów, he gives the bad advice to that woman to leave her husband; cf. asɔy."
504,ɔ-sów,"sɔw, ɔsɔ, pl. n-, F. fox. Mt. 8, 20."
504,ɛsow,F. = àsúsow.
504,nsòw,"sign, mark; hye adé yi nsòw mã me, mark this for me! mahye ne nsem no bi ns., I have marked (taken particular notice of) some of his sayings or expressions; da nsow, s. da 26. Cf. agyirae."
504,sówa,"a plant, s. siwabiri."
504,sɔwa,"sɔwafã &c., s. sɔa ..."
504,asówa,"F. = asɔ, ear."
