page,eng,twi
35,notochord,notokɔɔdo
35,nourish,adidipa mu nyini
35,nuclear fuel,nukola ahoɔden
35,nuclear membrane (envelope),nukola honam
35,nuclei,nukolae
35,nucleic acids,nukoleke asid
35,nucleoli,nukolɔae
35,nucleolus,nukulɔso
35,nucleotide,nukoliotaede
35,nurture,tete/yɛn
35,numerous,ahodoɔ/beberee
35,nutrient (s),nnuanennuro
35,nutrition,nnuanennuro ma
35,nutritional,dɛe nnuanennuro wom
35,nymph,nemfo (nkwadee bi mmɔfra berɛm)
35,objective,botaeɛ
35,observation,ɔhwɛ/ani di akyi
35,observe,hwɛ/fa w'ani di akyi
35,obtain,Nya/fa
35,occasionally,berɛ ano berɛ ano (bere ne bere mu)
35,occur,ɛsi/asi
36,octopus,posena
36,ocular,deɛ efa ani ho
36,official,deɛ efiri aban mu (nea wogye tom)
36,offset,gyina mu ma
36,offspring,n'aseni
36,olfaction,pampanteɛ/nea ema yɛte hua
36,olfactory bulb,pampanteɛ akwaa ahono
36,olfactory cell,pampanteɛ akwaa nkwammoa
36,omnivore,deɛ ɔwe nam san we wura
36,oncogene,nkwammoa a ɛtumi ma nkwammoa bi de kokoram ba
36,one gene-one polypeptide hypothesis,adwenemsusuo a ɛkyerɛ nkwammoa baako-pɔlepɛptaede baako.
36,ontogeny,ontogyeni (nipadua no nyini)
36,oocyst,osese (zaegotu)/osist
36,oocyte,osaese (kosua a ɛnnyiniiɛ)/osaet
36,oogenesis,kosua hyehyɛ ne ne nyini
36,open circulatory system,mogya anamontuo a ɛnnyina mogya ntini no mu nko ara
36,operon,opɛrɔn (nkwammoa ahoa a wɔde rna ba
36,opinion,nsusuie
36,opium,opiɔm (adubɔne a ne nom ka obi hɔ)
36,opossum,oposum
36,opportunity,akwanya
36,optic nerve,ani nɛɛvo
36,optical microscope,maakurosukopu a ɛde kanea di dwuma
36,optimum,aboro so koraa
36,order,hye/hyehyɛ
36,organ,Akwaa
36,organ system,akwaa dwumadie
36,organelle (s),akwaa nketewa
36,organic,deɛ ɛporɔ (nea nnipa nsa nnim)
36,organic acid,asid a ɛfiri deɛ ɛtumi porɔ mu
36,organic compound,kɔmpound a ɛfiri deɛ ɛtumi porɔ mu
36,organism,nkwadeɛ
36,osmosis,osimosisi
36,osmotic potential,deɛ ɛtumi de osimosisi di dwuma
36,osmotic pressure,osimosisi ahoɔden
36,ossification,dompenyini/dompeyɛ
36,osteoarthritis,apɔso kyere yaaya (nnompe mu yare a onyin de ba)
36,osteoblast,dompeyɛ mu nkwammoa
36,osteocyte,osiosaete (sɛl a ɛwɔ dompe anyin mu)
36,osteology,dompe mu adesua
36,osteoporosis,ɔsiporosisi (dompe a emu kalsiɔm asa)
36,outbreeding,nkwadeɛ mmienu a wɔmfiri abusua baako mu de ɔba reba
36,ova,ɔbaa nkosua
36,ovaries,ovary ahodoɔ (akwaa a ɔbaa kosua firi mu)
36,ovary,Ovari (akwaa ekura/ɛtow kosua)
36,overall,ne nyinaa
36,overfishing,namyie mmorosoɔ
36,overgraze,Mmoadidi mmorosoɔ wɔ beaeɛ baako
37,overproduction,woreyɛ ama no aboro so
37,oviduct,ovidaate (dorobɛn a kosua fa mu kɔ awodeɛ/awotwaa mu)
37,oviparity,oviparity (kosua tɔ)
37,oviparous,mmoa wɔto kosua
37,ovulation,ɔbaa mu kosuatɔ
37,ovule,ovuli (aduaba nwura a ɛdi kan)
37,ovum,awodeɛ mu kosua
37,oxidation,ɔsedahyen
37,oxygen consumption,ɔsegyen dwumadie
37,oxygen cycle,nkwadeɛ ɔsegyen dwumadie (oksigen kyinhyiadi)
37,oxygen-carbon dioxide cycle,ɔsegyen ne kaabɔn daɔsaede dwumadie/kyinhyiadi
37,oxyhemoglobin,ɔsehɛmoglobin (mogya a efi mmerɛbo no mu)
37,oyster,ɔyesa/adɔde
37,ozone,Ozone
37,ozone layer,ozone pampim (awia nkatanim)
37,ozone shield,ozone kyɛm
37,pacemaker,odikanfo
37,paired,Abom (ɛbɔ ho abien)
37,Paleozoic,paliosɔeke
37,palisade mesophyll,palisade
37,pancreas,Akitagya (akwaa bi a ɛbata yafunu ho)
37,pancreatic duct,akitagya dorobɛn
37,pancreatic juice,akitagya mu nsuo
37,paramecium,paramisiɔm
37,parasite,Parasaete (nea odidi afoforo ho)
37,parasitic relationship,parasaete ayɔnkofa
37,parasitism,parasaetesɛm
37,parasympathetic nervous system (PNS),parasempateteke nɛɛvɔso dwumadie (PNS)
37,parathyroid hormone,parataelɔɔdo homon
37,parent cell,nkwammoa baatan
37,parent generation,awoɔ ntoatoasoɔ a ɛdi kan
37,parental care,abateteɛ
37,parietal lobe,parentaa loobu (ɛwɔ amemene/adwene mu)
37,parrot,ako
37,Parthenogenesis,patenogenesisi (woreyi ɛba afiri ɔbaa hɔ berɛ a barima nka ho)
37,partial,fa-ne-fa/nhwɛ
37,particular,nkanka
37,passive immunity,bammɔ fa-ne-fa (bere tiaa mu bammɔ a yenya fi awo mu)
37,passive transport,nkwammoa mu nnuro anamɔntuo a wɔnsee ahoɔden biara
37,pasteurization,worenoa biribi (sɛnea wɔde aduru hohoro aduan ho nanso ɛnsɛe)
37,patella,kotodwe kwankora
37,pathogen (s),Yareboa (yare mmoawa)
37,pathogenic,deɛ ɛde yareɛ ba
37,peat,piiti (tadeɛ mu dua/nwura a ɛreporɔ)
37,pedigree,pɛdigri (aboa bi/obi asefo anaasɛ ne nkyi)
38,pedigree chart,pɛdigri krataa
38,peer review,mfɛfoɔ nhwehwɛmu wɔ w’adwuma ho (mfɛfo adwumayɛfo adwuma yɛ ho nhwehwɛmu)
38,pellagra,pɛlagra (yareɛ)
38,pelvis,wo pa dompe/dwonku
38,penicillin,pɛniselen (aduru a wɔde sa nsanyare ahorow)
38,penis,kɔtee/barima dua
38,pepsin,pɛpsen (yɛ protein ho adwuma wɔ yafunu mu)
38,peptic ulcer,yafunu anaa adidie kwan mu kuro
38,peptidase,pɛtidesi
38,peptide bond,pɛtaede mfamyɛ
38,percentage,ɔha mu abupen
38,perennial,afe afe (ɛtaa si toatoa so)
38,perform,yɛ (di dwuma bi)
38,pericardium,pɛrikadiɔm (ade a edura koma ho)
38,period,berɛ
38,peripheral nervous system,nɛɛvo dwumadie a ɛnka deɛ nɛɛvo dwumadie baatan no yɛ no ho
38,peristalsis,pɛsesaassese (sɛnea nsono yam aduan)
38,permafrost,pɛmafrɔso (asase a agudie pii wɔ so) (asase sukyerɛma wɔ so daa)
38,permeable,deɛ biribi tumi fam
38,permit,ma kwan
38,perspiration,Mfifire (fifiri tew)
38,pest,mmoa nketewa
38,pesticide (s),aduro a yɛde kum mmoawa nketenkete
38,petal,nhwiren
38,petri dish,pɛtrideehye (ayowa a wɔde kora/yɛn mmoawa)
38,petrifaction,sɛnea wɔdan nnua/afifide mu nneɛma bi abo
38,pH indicator,ph kyerɛfoɔ
38,pH scale,ph susudua
38,phagocyte,Fagosaete (sɛ bi a ɛsɛe nwura ne mmoawa nketenkete)
38,phagocytosis,Fagosaetosisi (ɔkwan a sɛl sɛe nwura ne mmoawa nketenkete de ko tia nyarewa)
38,pharynx,Farense (kwan a ɛda yafunu ne ahurututu ntam)
38,phase contrast microscope,maakurosukopu a ɛde mfonini sonobi-sonobi mmienu ba
38,phenol,fenɔlo (aduru)
38,phenotype,Fenotaepo (sɛnea aboa bi te esiane baabi a ɔte)
38,phenylalanine,"Fenelalanaen (amino asid bi ɛwɔ protein mu a ɛboa ma mmofra nyin, ɛdɔɔso wɔ nufusu ne nkesua mu)"
38,phenylketonuria (PKU),fenelketonuria (PKU) (yare bi a ɛde adwenemhaw ahorow ba)
38,pheromone,fɛrɔmɔn
38,phloem,flɔɛm
38,phosphate,fɔsofeti
38,phospholipid,fɔsofolipide
38,phosphorus,fɔsfɔrɔso
38,phosphorylation,wɔde fɔsofɔrele reka aduro bi ho
38,photic zone,fɔtic beaeɛ
38,photolysis,fotolysese
38,photon,Foton
39,photosynthesis,fotosintɛsese
39,phototropism,fototropesem
39,phylum,fylɔm (abusua)
39,physical,deɛ ani hunu
39,physiology,feseɔlɔgye
39,physiotherapy,feseɔtɛrapi
39,phytoplankton,fytoplanten
39,pigment,deɛ ɛma ahosuo
39,pill,topaɛ
39,pimple,Pimposu
39,pineal,Paenele
39,pineal body,paenele nipadua
39,pinocytosis,paenosaetosisi
39,pioneer,odikanfoɔ
39,pioneer species,nkwadeɛ a wɔdi kan
39,pistil,borɔwɔ (afifide fa a ɛyɛ ɔbea)
39,pituitary dwarfism,apetɔ a ɛfiri enyini homon ho haw
39,pituitary gland,enyini homon akwaa
39,placenta,akyiadeɛ (awo akyi ade)
39,placental mammal,Mamaa/aboa a ɔwɔ akyiadeɛ
39,placental membranes,akyiadeɛ honam
39,plague,owuyareɛ/ɔhaw
39,plankton,planten (nkwadeɛ a wɔte ɛpo ani)
39,plant,Dua/afifide
39,plasma,plasema (mogya nsuo)
39,plasma membrane,plasema honam
39,plasmid,plasemede
39,plasmolysis,plasemolesese
39,plastid,palsetede
39,platelet,platelete
39,Platyhelminthes,platehɛɛmentese
39,pleura,plɔra
39,pleural cavity,plɔra bɔn
39,plexus,plɛsɔso
39,pneumonia,nimonia
39,poaching,adewia
39,point mutation,nkwammoa nnanemu bi
39,poisonous,awuduro
39,polar zone,mmeamudua gyinabea
39,pole,Mmeamudua (dua)
39,polio,mmubuo yareɛ (polio)
39,pollen grain,polin aba
39,pollen tube,polin dorobɛn
39,pollination,wode barima ho nsuo reka ɔbaa kosua ho (nnua mu)
39,pollutant,Nea ɛde efi ba
39,pollution,efiye/poluhyen
39,polygenic,pɔlegyeneteke
39,polygenic traits,pɔlegyeneteke ase
40,polymer,pɔlema
40,polymerase chain reaction (PCR),pɔlemɛrase dwumadie a ɛtoatoa so (PCR)
40,polymorphism,pɔlemɔfesem
40,polyp,pɔlepo
40,polypeptide,pɔlepɛpotaede
40,polyploidy,pɔleplɔede
40,polysaccharide,pɔlesakaraede
40,pond,Abura
40,population,nnipa dodoɔ (ɔdodoɔ)
40,population density,nnipa dodoɔ
40,population genetics,nnipa dodoɔ nkwammoa
40,positive feedback,anoyie papa
40,posterior,Akyire
40,potential,deɛ ɛbetumi aba
40,pouched mammal,Mamaa/aboa a ɔwɔ deɛ ɔde kyerekyere ne ba san fa no
40,precipitation,nsutɔ
40,predation,sɛ aboa bi bekyere ɔfoforɔ awe
40,predator,deɛ ɔkyere ne yɔnko
40,predator-prey relationship,deɛ ɔkyere ne yɔnko ne deɛ ɔkyere no no ntam twaka
40,predatory,asetena a mmoa binom kum afoforɔ we
40,predict,ka to hɔ
40,prediction,nkatohɔ
40,pregnancy,nyinsen
40,premature birth,awontɛm/nyinsen a ne berɛ anso
40,prepare,yɛ ahoboa/siesie wo ho
40,present-day,ɛnne da yi/mprempren
40,preserve,hye/bɔ ho ban/kora so
40,prevent,si kwan
40,prevention,akwansie
40,prey,deɛ wɔkye no we
40,primarily,deɛ ɛwom ara (nea edi mu akoten)
40,primary consumer,deɛ ɔtɔ anaase ɔdi pa ara
40,primary productivity,deɛ wɔyɛ ankasa
40,primary root,ne nhini ankasa
40,primary succession,nnidisoɔ nnidisoɔ ankasa
40,primate,mamaa kuo ba (adoe abusua)
40,probability,mpɛn dodoɔ a ɛbetumi asi
40,procedure,Kwan a wɔfa so yɛ ade
40,process,Kwan a wɔfa so yɛ ade/di biribi ho dwuma
40,producer,deɛ ɔyɛ biribi
40,product,adee/adetɔnnee/deɛ obi ayɛ
40,progesterone,progesɛrɔn (kosua ho nkwammoa a ɛma ɔbaa yɛ krado ma nyinsen)
40,prohibit,si kwan/bra
40,prokaryote,prokayoti
40,promoter,deɛ ɔgyegyee biribi so (nea ɔhyɛ biribi ho nkuran/bɔ ho dawuru)
40,property,agyapadeɛ
40,prophase,nkwammoa mu nkyɛmu ahyɛaseɛ
41,proportion,ɔfa
41,proposal,adesrɛ
41,proposal,adepɛ
41,proposal,adwenkyerɛ
41,prostaglandin,prosagladen
41,prostate gland,prosate akwaa
41,protease,protiise
41,protect,bɔ ban
41,protein,protein
41,prothrombin,protrommin
41,proton,protɔn
41,protoplasm,protoplasem
41,protozoan,deɛɔka protozoa ho
41,provide (d),ma
41,pseudopod,sidopɔdo
41,psychosis,saekosese
41,psychosis,adammɔ
41,ptyalin,Taelen (ntasuo mu nkwammoa bi0
41,puberty,afikyirikɔ
41,puberty,bra
41,puberty,mmabun bere
41,pulmonary artery,ntini a ɛde mogya firi akoma no mu kɔ ahurututuo no mu
41,pulmonary circulation,mogya aforosanedie wɔ akoma rekɔ ahurututuo mu
41,pulmonary vein,ntini a ɛde mogya firi ahurututuo no mu kɔ akoma mu
41,pulp,aduaba mu wesrawesra
41,pulse,home so (sɛnea koma bɔ)
41,punctuated equilibrium,nkwadeɛ mu nsesaeɛ a berɛ tenten mu nhomesoɔ ne berɛtia mu nsesaeɛ wom
41,pupa,pupa
41,pupil,aniboa
41,pure,korogyee
41,pure,kann (emu tew/koronyenn/wɔmmfraa mu)
41,pure dominant,nhyesoɔ kann
41,pure dominant,dodoɔ kann
41,pure recessive,resɛsifo kann
41,purine,purine
41,purple,pɛeporo (afasebiri)
41,pus,ekuro anim borɔ (puw nsu/sɛ nsu fi biribi mu)
41,pyloric sphincter,paelɔleke sefinta
41,pyramid,piramede
41,pyramid of biomass,nkwadeɛ dodoɔ ho piramede
41,pyramid of energy,ahoden piramede
41,pyrimidine,paeremeden
41,pyruvic acid,paeruveke asede
41,qualitative,biribi su
41,quality,ne papa
41,quantitative,ɔdodoɔ
41,quarantine,kyere gu ban mu
41,quinine,Kunin (aduru nwenwene a wɔde sa atiridii)
41,quotation,Kotehyin (sɛ wofa obi asɛm aka/kyere biribi bo)
41,radial symmetry,redia semɛtri
41,radiant energy,redeɛnte ahoɔden
42,radiation,Radiehyen (hann a efi biribi mu ba)
42,radiation,Radiehyen (hann a efi biribi mu ba)
42,radicle,radikele
42,radioactive,deɛ etumi de radiehyen ba
42,radioactive dating,kwan a yɛfa so de deɛ etumi de radiehyen ba kyere birbi mfeɛ
42,radioactive element,ɛlɛmɛnte a ɛtumi de radiehyen ba
42,radio-carbon method,radio-kaabɔn kwan so
42,radiotherapy,radiehyen kwan so ayaresa
42,radius,rediɔso
42,ragweed,Ragewiid i (afifide/nwura bi a bɔre wom)
42,random,Ntotosisie (nhyehyɛe biara nna ho)
42,rapidly,ntɛntɛm (ntɛmso)
42,reabsorption,reabsorption (ntweprenu)
42,reactant,deɛ nsesaeɛ aba ne mu
42,reaction rate,sɛdeɛ nsesaeɛ bi kɔ so ntɛm so fa
42,recently,nnansa yi ara
42,receptacle,deɛ yɛde biribi gu mu
42,receptor,ɔgyefoɔ
42,receptor molecule (s),molekuli ɔgyefoɔ
42,recessive,resɛsifo
42,recessive gene,resɛsifo nkwammoa
42,recombinant DNA,rekɔmminante DNA
42,recombination,rekɔmminante
42,recombination gamete,rekɔmminante gameti
42,record,kora
42,recover,san kɔfa
42,rectum,tompu/to kwan ano
42,recycle,san fa di dwuma
42,recycling,wosan de redi dwuma
42,red blood cell,mogya nkwammoa kɔkɔɔ
42,red corpuscle (red blood cell),mogya nkwammoa kɔkɔɔ
42,reduced,deɛ ɛso ate
42,reduction,ntesoɔ
42,reduction division (meiosis),nkyɛmu a kromosom ntesoɔ wom
42,reflex,prɛko pɛ so dwumadie
42,reflex arc,nɛɛvo kwan a prɛko pɛ so dwumadie fa so ba
42,reflex center,adwenem fa a ɛhwɛ prɛko pɛ so dwumadie
42,reforestation,nnuadua
42,refractory period,refratri bɛre
42,refute,ko tia/po
42,regeneration,awofofoɔ
42,regular,daa daa adeɛ
42,regulated,deɛ mmara wɔ ho
42,regulation,mmara
42,related,wɔn a wɔbɔ abusua anaase wɔsɛ
42,relationship,twaka
42,relative dating,sɛdeɛ asisem ahodoɔ binom sesa so fa
42,release,gyae mu
43,reliable,deɛ ahotɔsoɔ wom (nea yetumi de to so)
43,rely on,fa wo ho to so
43,remain,gyina deɛ wote anaa wogyina
43,remote,tete/akura
43,renal artery,rena mogya ntini
43,renal circulation,rena mogya aforosaneɛdie
43,renal portal vein,rena pɔtaa mogya ntini
43,renal vein,rena mogya ntini
43,renewable,deɛ wotumi dane mu
43,renewable resource (s),akadeɛ a wotumi dane mu
43,rennin,renin
43,replicate,yɛ ne sɛso
43,replication,woreyɛ biribi sɛso
43,represent,gyina hɔ ma
43,reproduce,san yɛ/fa yɛ
43,reproduction,woresan ayɛ
43,reproductive isolation,tumi a nkwadee bi ntumi ne nkwadee afoforo a ɔne wɔn sɛ nhyia mfa ɔba mma
43,reptile,retaele (ɔwɔ abusua anaasɛ mmoa a wɔde wɔn afuru twi fam)
43,require,ɛhia (hiade/ahwehwɛde)
43,research plan,nhwehwɛmu ho nhyehyɛeɛ
43,researcher,nhwehwɛmuyɛni (nhwehwɛmufo)
43,resemble,sɛ/edi nsɛ
43,residue,aseɛ (fi)
43,resistance,nkotia
43,resource (s),akadeɛ
43,resources management,akadeɛ ntotoeɛ
43,respiration,ɔhomeɛ
43,respiratory chain,ɔhomeɛ ho ntoatoamusɛm
43,respiratory surface,ɔhomeɛ nkwammoa binom
43,respiratory tract,ɔhomeɛ kwan
43,response,anoyie
43,resting potential,nɛɛvo nkwammoa afa mmienu no mu nsonsonoɛ wɔ bere a wada
43,resting stage (interphase),ɔhomeɛ bere anaasɛ ɔhomeɛ nsaasaamu
43,restriction enzyme,nhyesoɔensaemo
43,result,nsunsuansoɔ
43,reticulum,retikɔlɔm
43,retina,retina/ani kurotiawisie
43,retrovirus,retrovaarɔso
43,Rh negative blood,rh negetifo mogya
43,Rh positive blood,rh pɔsetefo mogya
43,Rhesus factor (Rh factor),resɔso faketor (Rh factor)
43,rheumatic fever,ahotutuo huraeɛ
43,rheumatoid arthritis,rematɔede apɔsoyea
43,rhizoid,resɔede
43,rhizome,raesomo
43,rib,mfe mpanneɛ
43,rib cage,wo bo nkrampan
44,riboflavin,riboflafen
44,ribonucleic acid (RNA),ribonukleike aside (RNA)
44,ribose,ribosu
44,ribosomal RNA,ribose RNA
44,ribosome (s),ribosomu
44,rickets,rekɛte (boolɛgɛ)
44,ringing,biribi rebɔ dennen
44,ringworm,mmoawa bi/kakawirewire
44,rip,Te/pae mu
44,ripped,teeɛ
44,risk,deɛ ɛbetumi de ɔhaw aba
44,RNA polymerase,RNA pɔlemɛrase
44,roach,tefrɛ
44,Rocky mountain spotted fever,huraɛ bi a ɛde apɔsoyea nam
44,rodent,akura abusua
44,root,nhini
44,root hair,nhini ho nwi
44,root module,nhini modulu
44,root pressure,kwan a nsuo nam so kɔ nnua mu
44,rotation of crops,afuyɛ a wɔsesa nnɔbaeɛ no afe biara
44,roughage,nnuaba akyi wesrawesra
44,roundworm,mmoawa bi
44,routine,daa daa dwumadie
44,rubella,rubella (yaree)
44,rudimentary organ,akwaa ɛnyɛ adwuma biara
44,ruminant,aboa a ɔpu wesa
44,runner,dua nhini a ɛretre kɔ soro
44,Sabin vaccine,Sabin abota
44,saccharide,sakaraede
44,saccharin,sakaren
44,salamander,mampam
44,saline,nkyɛnyene
44,salinity,nkyene dodɔɔ
44,saliva,ntasuo
44,salivary amylase,ntasuo amilesi
44,salivary gland,akwaa a ɛyɛ ntasuo
44,Salk vaccine,salk abota
44,salmon,saamɔn
44,salmonella,samɔnɛla
44,salt marsh,Kako (asase a ɛda fam a sukyene taa bu fa so)
44,saltwater,nkyene nsuo
44,sample,Ebi/nhwɛso
44,sand,anwea
44,sandy soil,nnɔteɛ a anwea wom/anweatam
44,sanitary,ahonidie
44,sap,dua anaa nhahan mu nsuo
45,saprophyte,saprofaate
45,saturated fats,nam ne nufusuo mu anwa
45,scale,susudua
45,scallop,sekalɔpo
45,scarcity,deɛ ɛho ayɛ den/yɛ na
45,scavenger,zoomlionni
45,scavenger,deɛ ɔprepa kurom (nea ɔsesaw nwura/aboa a odidi sumina so)
45,schizophrenia,Schizophrenia (adwenemhaw)
45,Schwann's cell,Schwann nkwammoa
45,science,abɔdeɛ-mu-nyansapɛ adesua
45,scientific method,abɔdeɛ-mu-nyansapɛ nhwehwɛmu kwan so
45,scientific theory,abɔdeɛ-mu-nyansapɛ adwenemusɛm
45,scientist,abɔdeɛ-mu-nyansapɛfoɔ
45,scion,mman
45,sclera,ani fa a ɛyɛ fitaa
45,sclereid,sekɛleridi
45,sclerosis,sekɛrosisi
45,scorpion,nyanyantwerɛ
45,scrotum,hwoa bɔtɔ
45,scurvy,sekɛɛvi
45,sea anemone,ɛpo anemɔne
45,sea cucumber,ɛpo aboa bi a ɔte sɛ kakumba
45,sea urchin,ɛpo ɛkyen
45,seal,siili (bonsu nua)
45,sebaceous gland,ɔfa a ɛka akwaa a ɛkyi sradeɛ ho
45,sebum,sebum
45,second filial generation,nkwadeɛ mmienu a wɔfiri awoo ntoatoasɔ baako mu ba wɔbɛwo no
45,secondary consumer,mmoa wɔwe mmoa nketewa
45,secondary mycelium,maeseliɔm
45,secondary sexual characteristics,deɛ ɛkyerɛ sɛ obi aso bragorɔ
45,secondary succession,atenaeɛ dada a ɛhɔ asɛe na nnanemu bi nam ɔseɛɛ no so aba
45,secretin,sekritin
45,secretion,nsukyie
45,sedimentary strata,sɛdemɛntri setrata
45,seed,aba
45,seed dispersal,aba pete
45,seep out,ɛtene kɔ
45,segment,ɔfa
45,segregation,akuo mu nkyekyɛmu
45,selection,nyiyimu
45,selective breeding,sɛdeɛ nnipa yiyi mmoa anaa nnua binom nam so de afoforɔ firi mu ba
45,selective permeability,sɛdeɛ nsuonsuo tumi fa nneɛma binom mu na ebi deɛ ɛntumi
45,selective permeable membrane,honam a ɛma nsuonsuo binom fa mu na ebi deɛ ɛmfa mu
45,self-fertilization,nkwadeɛ ɔno tumi ma barima nsuo gu ɔbaa kosua so de ɔba ba
45,self-pollination,nkwadeɛ ɔno tumi ma barima nsuo gu ɔbaa kosua so
45,semen,simɛn (barima ho nsu)
45,semicircular canal,kankofa kwan
45,semicircular valve,kankofa vaavo
46,seminal vesicle,sɛmina vɛsekele
46,seminiferous tubule,hwowa mu ntini
46,semipermeable membrane,honam a nsuonsuo binom tumi fa mu na ebi nso ntumi
46,sensitivity,atenka
46,sensitization,nkyerekyerɛ
46,sensor,deɛ ete nka
46,sensory area,ɔfa a atenka wɔ
46,sensory nerve fiber,nɛɛvo ahoma a ɛte nka
46,sensory neuron,nurɔn a ɔboa adwene no ma ɔte nka
46,sensory receptor,akwaa a ɔwɔ atenka
46,separate,kyɛ mu
46,septum,nkyɛmunam
46,sequence (s),nnidisoɔ
46,series,deɛ yɛahyehyɛ
46,serum,serum/abota
46,served as,dii dwuma sɛ
46,sessile,nwura a ɛfifiri dua baatan no ho ankasa
46,setup,hyehyɛ
46,sewage,nsufi
46,sex cell,nkwammoa
46,sex chromosome,kromosom a ɛkyerɛ bɔbea
46,sex hormone,homon a ɛma adagya mu akwaa ahodoɔ nyini
46,sex organ,nkwadeɛ bi barima anaa ne baa
46,sex-linkage inheritance,esu bi a ɛwɔ nkwadeɛ binom ho a ɛfiri nna mu homon bi
46,sex-linked gene,nkwammoa bi a ɛfiri nna mu homon bi
46,sex-linked trait,esu bi a ɛfiri nna mu homon bi
46,sexual,deɛ ɛfa nna ho
46,sexual generation,deɛ ɛde ɔbaa kosua ne ɔbarima ho nsuo ba
46,sexual maturity,nna mu dwumadie ho nyini
46,sexual reproduction,wonam nna so de ɔfoforɔ reba
46,sexually transmitted diseases,nna mu yareɛ
46,shark,bonsu
46,shore,mpoano
46,shortsightedness,deɛ ɔnhunu adeɛ wɔ akyire
46,shoulder joint,abatire pɔ so
46,shrub (s),hyrɔɔbo (dua ketewa bi/mfofo )
46,Siamese twin,ntafoɔ a wɔn akwaa bi bom
46,sibling (s),onua (anuanom)
46,sickle cell,ahotutuonini
46,sickle cell anemia,ahotutuonini anemia
46,side effect,ɔhaw a ɛwɔ ho
46,significance,mfasoɔ
46,simple microscope,maakurosukopu a ɛnni nneɛma pii
46,simple reflex action,dwumadie ne ɛho mmuaeɛ prɛko pɛ
46,simple sugar (monosaccharide),asikyire
46,single circulation,aforosaneɛ
46,single-gene trait,esu a ɛfiri nkwammoa baako mu
46,Sino-atrial node (S-A node),Sino-atrial pɔ so (S-A node) (akoma mu akwaa bi)
47,sinus,ntokuro a ɛdeda wo hwene dompe mu
47,siphon,twe
47,site,beaeɛ
47,skeletal muscle,ɛnam a ɛfam nkrampan ho
47,skeletal system,nnompe anaa nkrampan dwumadie
47,skeleton,nkrampan
47,skeleton,nnompe
47,sketch,yɛ
47,skin,wedeɛ
47,skull,tikwankora
47,sleeping sickness,Adeda adeda yareɛ
47,sleeping sickness,nna yare
47,slide,yi fa so
47,sludge,aforɔ
47,small intestine,nsono nketewa
47,smallpox,nsawanini
47,smog,kusukuukuu
47,smooth muscle,semutu nam
47,sneezing reflex,wansini
47,soak,fa hyɛ nsuom
47,soda,Soda
47,sodium,sodiɔm
47,sodium bicarbonate,sodiɔm baakaboneti
47,sodium chloride,sodiɔm klɔraade
47,sodium ion,sodiɔm ayɔn
47,soil,dɔteɛ
47,soil conservation,dɔteɛ kora
47,soil depletion,dɔteɛ hohoro
47,soil erosion,dɔteɛ hohoro
47,solar energy,awia ahoɔden
47,solid bone,dompe a tokuro nna mu
47,solute,nhonoɛ
47,solute,deɛ ahono
47,solution,mfraeɛ
47,solvent,deɛ ɛhono afoforɔ
47,somatic,somateke
47,somatic cell,somateke nkwammoa
47,somatic nervous system,somateke nɛɛvo dwumadie
47,soot,wisiapunu
47,sort,yiyi mu
47,source,deɛ ɛfire/fibea
47,specialized,deɛ yeahye da ayɛ
47,speciation,spesiehyen
47,species,spihyisi
47,species,nkwadeɛ akuo
47,species diversity,nkwadeɛ akuo mu sonobi-sonobi
47,specific,pɔtee
47,specificity,pɔteeyɛ
47,specimen,sepɛsimɛn
47,specimen,nhwɛso
47,spectacular,Kama
47,spectrum,sepɛtrɔm
47,sperm,nkwammoa
47,sperm,sepɛmo
48,sperm duct,Nkwammoa (kwan a barima ho nsu fa mu)
48,sperm nuclei,nkwammoa nukelae
48,spermatid,sɛpɛmatede
48,spermatocyte,sepamatosaate
48,spermatogenesis,barima nkwammoayɛ
48,spermatophyte,sepamato
48,sphincter,to ano
48,spike,nsɔɛ/hwirow mu
48,spill,tue
48,spinal column,berɛmo
48,spinal cord,akyiri berɛmo
48,spinal nerve,akyiri nɛɛvo
48,spindle,sepennele
48,spindle fiber,sepennele ahoma
48,spleen,Akwaa a ɛbɛn adiditwaa anaa bofuro a ɛsɔne mogya so
48,splice,ntoam
48,splits,kyɛ mu
48,sponge,sapɔ
48,sponge bone,koram dompe
48,spongy layer,mmeamu a ɛte sɛ sapɔ
48,spongy mesophyll,mɛsɔfele a ɛte sɛ sapɔ
48,spongy tissue,ɛnam sapɔsapɔ
48,spontaneous generation theory,adwenemususuo a ɛkyerɛ kwan a nkwadeɛ firi deɛ ɛnni nkwa mu ba
48,spontaneous mutation,kwan a DNA fa so yɛ bi ka ho a ɛnam so de nsesaeɛ ba ne mu
48,sporangium,bɔtɔ a yɛnya nkwammoa firi mu
48,spore,sopɔso/nkwammoa bi
48,spore reproduction,nkwammoayɛ
48,sporophyte generation,soporofaateyɛ
48,sporulation,sopɔyɛ
48,spot,beaɛ/nkekaawa
48,sprain,apɔsofekyere
48,spray,pete
48,sputum,ahorɔ
48,square,ahinanan
48,squid,sekweede
48,stability,pintinnyɛ
48,stable,deɛ ɛgyina
48,stain,nkekaɛ
48,staining,deɛ aka biribi mu
48,stalk,ahaban ntuasoɔ
48,stamen,borɔwɔ
48,staminate flower,nhwiren a borɔwɔ wom
48,staphylococcus,setafelokocɔso
48,starch,staakye
